workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9, inferredPrice10, inferredPrice11, inferredPrice12, inferredPrice13, inferredPrice14, inferredPrice15, probOpinion, order, buyer, 
A1CD4W0F9NGGLK, M, english, 11, 35, 96, laptop, sharp, 9998, 1, 0, 0, 1, 1, 1, 0, 1, 4, 4, 17, 18, 26, 26, 0, 0, 0.975, 9, Leon, 
A1CD4W0F9NGGLK, M, english, 11, 35, 13, electric kettle, sharp, 502, 15, 15, 20, 20, 10, 5, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0.95, 10, Mark, 
A1CD4W0F9NGGLK, M, english, 11, 35, 21, coffee maker, round, 500, 1, 1, 9, 12, 13, 15, 11, 5, 12, 12, 4, 2, 1, 0, 1, 0, 0.25, 11, Albert, 
A1CD4W0F9NGGLK, M, english, 11, 35, 41, sweater, sharp, 22, 33, 37, 10, 4, 2, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0.05, 12, Bart, 
A1CD4W0F9NGGLK, M, english, 11, 35, 46, sweater, sharp, 1001, 7, 9, 15, 14, 17, 15, 16, 10, 7, 4, 3, 27, 4, 3, 2, 3, 0.925, 13, Garrett, 
A1CD4W0F9NGGLK, M, english, 11, 35, 95, laptop, sharp, 1998, 1, 1, 1, 1, 1, 0, 0, 0, 3, 4, 7, 7, 32, 33, 0, 1, 0.575, 14, Carl, 
A1CD4W0F9NGGLK, M, english, 11, 35, 83, laptop, round, 100, 0, 1, 1, 0, 15, 15, 0, 1, 14, 15, 18, 20, 4, 0, 0, 0, 0, 15, Sean, 
A1CD4W0F9NGGLK, M, english, 11, 35, 4, electric kettle, round, 200, 1, 4, 5, 5, 12, 12, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0.85, 16, Dave, 
A1CD4W0F9NGGLK, M, english, 11, 35, 62, headphones, sharp, 1002, 11, 15, 16, 17, 24, 24, 7, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0.95, 17, Daniel, 
A1CD4W0F9NGGLK, M, english, 11, 35, 50, headphones, round, 50, 8, 9, 35, 35, 11, 7, 2, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0.075, 18, Keith, 
A1CD4W0F9NGGLK, M, english, 11, 35, 5, electric kettle, round, 500, 9, 10, 12, 12, 17, 16, 8, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1, 19, Ed, 
A1CD4W0F9NGGLK, M, english, 11, 35, 10, electric kettle, sharp, 47, 13, 14, 18, 38, 10, 7, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0.075, 20, Jake, 
A1CD4W0F9NGGLK, M, english, 11, 35, 42, sweater, sharp, 49, 11, 11, 26, 38, 3, 3, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0.05, 21, Corey, 
A1CD4W0F9NGGLK, M, english, 11, 35, 88, laptop, round, 10000, 0, 1, 1, 0, 0, 0, 0, 0, 11, 12, 26, 27, 30, 30, 2, 0, 1, 22, Will, 
A1CD4W0F9NGGLK, M, english, 11, 35, 92, laptop, sharp, 201, 1, 1, 0, 1, 0, 1, 3, 15, 14, 15, 23, 25, 11, 2, 1, 0, 0.025, 23, Scott, 
A1CD4W0F9NGGLK, M, english, 11, 35, 8, electric kettle, round, 10000, 11, 14, 16, 16, 10, 6, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 24, Harry, 
A1CD4W0F9NGGLK, M, english, 11, 35, 12, electric kettle, sharp, 203, 9, 13, 15, 15, 5, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0.9, 25, Luke, 
A1CD4W0F9NGGLK, M, english, 11, 35, 84, laptop, round, 200, 0, 1, 0, 1, 6, 7, 14, 8, 16, 16, 23, 24, 14, 13, 2, 1, 0.05, 26, Zach, 
A1CD4W0F9NGGLK, M, english, 11, 35, 25, coffee maker, sharp, 17, 24, 24, 29, 29, 13, 8, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0.025, 27, Eli, 
A1CD4W0F9NGGLK, M, english, 11, 35, 15, electric kettle, sharp, 1998, 12, 15, 25, 25, 12, 12, 2, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 28, Owen, 
A1CD4W0F9NGGLK, M, english, 11, 35, 17, coffee maker, round, 20, 11, 9, 17, 18, 24, 25, 13, 12, 9, 7, 1, 1, 0, 1, 0, 1, 0, 29, Ryan, 
A1CD4W0F9NGGLK, M, english, 11, 35, 33, sweater, round, 20, 25, 26, 29, 28, 28, 25, 13, 13, 0, 0, 0, 1, 1, 0, 0, 0, 0, 30, Martin, 
A1CD4W0F9NGGLK, M, english, 11, 35, 2, electric kettle, round, 50, 13, 13, 29, 31, 4, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.1, 31, Bob, 
A1CD4W0F9NGGLK, M, english, 11, 35, 7, electric kettle, round, 2000, 17, 25, 26, 27, 13, 12, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 32, George, 
A2I7S2991CE4XO, M, English, 4, 55, 39, sweater, round, 2000, 20, 20, 40, 40, 20, 20, 11, 11, 3, 3, 1, 1, 1, 1, 1, 1, 0.5, 1, Ted, 
A2I7S2991CE4XO, M, English, 4, 55, 19, coffee maker, round, 100, 13, 13, 27, 27, 35, 35, 25, 25, 12, 12, 1, 1, 1, 1, 1, 1, 0.25, 2, Terry, 
A2I7S2991CE4XO, M, English, 4, 55, 12, electric kettle, sharp, 201, 14, 14, 25, 25, 33, 33, 29, 29, 10, 10, 0, 0, 0, 0, 0, 0, 0.5, 3, Luke, 
A2I7S2991CE4XO, M, English, 4, 55, 32, coffee maker, sharp, 9999, 12, 15, 25, 25, 31, 31, 26, 26, 11, 11, 0, 0, 0, 0, 0, 0, 0.75, 4, Larry, 
A2I7S2991CE4XO, M, English, 4, 55, 34, sweater, round, 50, 29, 29, 39, 38, 29, 29, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 5, Nelson, 
A2I7S2991CE4XO, M, English, 4, 55, 88, laptop, round, 10000, 0, 0, 0, 0, 0, 1, 13, 13, 33, 33, 35, 35, 20, 20, 0, 0, 0.75, 6, Will, 
A2I7S2991CE4XO, M, English, 4, 55, 72, watch, round, 10000, 9, 9, 20, 20, 28, 28, 33, 33, 27, 27, 18, 18, 10, 10, 0, 0, 0.75, 7, Justin, 
A2I7S2991CE4XO, M, English, 4, 55, 68, watch, round, 200, 9, 9, 21, 21, 32, 32, 39, 39, 27, 27, 17, 17, 9, 9, 0, 0, 0.375, 8, Michael, 
A2I7S2991CE4XO, M, English, 4, 55, 28, coffee maker, sharp, 203, 9, 9, 24, 24, 32, 32, 38, 39, 32, 32, 20, 20, 8, 8, 0, 0, 0.25, 9, Hal, 
A2I7S2991CE4XO, M, English, 4, 55, 80, watch, sharp, 9999, 8, 8, 14, 14, 25, 25, 35, 35, 34, 34, 27, 27, 16, 16, 0, 0, 0.75, 10, Rick, 
A2I7S2991CE4XO, M, English, 4, 55, 85, laptop, round, 500, 1, 1, 4, 4, 10, 10, 25, 25, 35, 35, 20, 20, 10, 10, 1, 1, 0.25, 11, Dean, 
A2I7S2991CE4XO, M, English, 4, 55, 75, watch, sharp, 98, 7, 7, 19, 19, 38, 38, 20, 20, 9, 9, 5, 5, 4, 4, 1, 1, 0.25, 12, Todd, 
A2I7S2991CE4XO, M, English, 4, 55, 29, coffee maker, sharp, 497, 1, 1, 6, 6, 10, 10, 21, 21, 39, 40, 16, 16, 7, 7, 1, 1, 0.575, 13, Irvin, 
A2I7S2991CE4XO, M, English, 4, 55, 44, sweater, sharp, 198, 9, 9, 15, 15, 20, 20, 39, 40, 16, 16, 5, 5, 1, 1, 0, 0, 0.525, 14, Edward, 
A2I7S2991CE4XO, M, English, 4, 55, 45, sweater, sharp, 501, 3, 3, 13, 13, 20, 20, 20, 20, 40, 40, 5, 5, 2, 2, 1, 1, 0.625, 15, Fred, 
A2I7S2991CE4XO, M, English, 4, 55, 15, electric kettle, sharp, 2003, 4, 4, 11, 11, 20, 20, 33, 33, 14, 14, 6, 6, 1, 1, 0, 0, 0.75, 16, Owen, 
A2I7S2991CE4XO, M, English, 4, 55, 43, sweater, sharp, 98, 10, 10, 20, 20, 38, 40, 20, 20, 9, 9, 1, 1, 1, 1, 0, 0, 0.5, 17, Don, 
A2I7S2991CE4XO, M, English, 4, 55, 6, electric kettle, round, 1000, 4, 4, 16, 16, 25, 25, 37, 37, 14, 14, 1, 1, 0, 0, 0, 0, 0.75, 18, Frank, 
A2I7S2991CE4XO, M, English, 4, 55, 41, sweater, sharp, 18, 20, 20, 30, 30, 17, 17, 8, 8, 4, 4, 2, 2, 1, 1, 0, 0, 0.075, 19, Bart, 
A2I7S2991CE4XO, M, English, 4, 55, 78, watch, sharp, 1003, 4, 4, 10, 10, 17, 17, 24, 24, 30, 30, 18, 18, 8, 8, 3, 3, 0.5, 20, Ray, 
A2I7S2991CE4XO, M, English, 4, 55, 11, electric kettle, sharp, 101, 7, 7, 22, 22, 39, 40, 28, 28, 15, 15, 1, 1, 1, 1, 0, 0, 0.35, 21, Kevin, 
A2I7S2991CE4XO, M, English, 4, 55, 81, laptop, round, 20, 0, 0, 1, 1, 2, 2, 12, 12, 29, 29, 29, 29, 13, 13, 1, 1, 0.025, 22, Ian, 
A2I7S2991CE4XO, M, English, 4, 55, 46, sweater, sharp, 998, 9, 9, 22, 22, 40, 40, 25, 25, 9, 9, 1, 1, 1, 1, 0, 0, 0.625, 23, Garrett, 
A2I7S2991CE4XO, M, English, 4, 55, 61, headphones, sharp, 503, 20, 20, 24, 24, 34, 34, 14, 14, 2, 2, 1, 1, 0, 0, 0, 0, 0.75, 24, Cyrus, 
A2I7S2991CE4XO, M, English, 4, 55, 90, laptop, sharp, 52, 0, 0, 1, 1, 3, 3, 16, 16, 33, 33, 30, 30, 25, 25, 1, 1, 0.025, 25, Roger, 
A2I7S2991CE4XO, M, English, 4, 55, 33, sweater, round, 20, 34, 34, 31, 31, 15, 15, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0.125, 26, Martin, 
A2I7S2991CE4XO, M, English, 4, 55, 58, headphones, sharp, 47, 20, 20, 40, 40, 20, 20, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0.375, 27, Tim, 
A2I7S2991CE4XO, M, English, 4, 55, 20, coffee maker, round, 200, 10, 10, 20, 20, 28, 28, 40, 39, 12, 12, 2, 2, 1, 1, 0, 0, 0.5, 28, Victor, 
A2I7S2991CE4XO, M, English, 4, 55, 52, headphones, round, 200, 9, 9, 20, 20, 33, 33, 27, 27, 11, 10, 1, 1, 1, 1, 0, 0, 0.675, 29, Matt, 
A2I7S2991CE4XO, M, English, 4, 55, 59, headphones, sharp, 103, 7, 7, 20, 20, 38, 39, 22, 22, 3, 3, 1, 1, 0, 0, 0, 0, 0.5, 30, Aaron, 
A2I7S2991CE4XO, M, English, 4, 55, 16, electric kettle, sharp, 10003, 11, 11, 23, 23, 35, 35, 39, 39, 14, 14, 1, 1, 1, 1, 0, 0, 0.8, 31, Paul, 
A2I7S2991CE4XO, M, English, 4, 55, 21, coffee maker, round, 500, 7, 7, 20, 20, 27, 27, 39, 39, 31, 31, 11, 10, 1, 1, 0, 0, 0.725, 32, Albert, 
A370MPTHYDCDKX, F, English, 4, 35, 12, electric kettle, sharp, 197, 14, 4, 27, 25, 25, 25, 15, 15, 3, 3, 2, 2, 1, 3, 2, 1, 0.75, 1, Luke, 
A370MPTHYDCDKX, F, English, 4, 35, 94, laptop, sharp, 1001, 1, 1, 2, 1, 0, 1, 2, 2, 11, 10, 6, 8, 8, 8, 8, 8, 0.5, 2, Richard, 
A370MPTHYDCDKX, F, English, 4, 35, 80, watch, sharp, 9998, 5, 3, 12, 12, 7, 6, 6, 7, 7, 7, 6, 6, 7, 5, 3, 0, 0.975, 3, Rick, 
A370MPTHYDCDKX, F, English, 4, 35, 49, headphones, round, 20, 19, 20, 20, 20, 10, 21, 23, 9, 5, 4, 3, 3, 4, 5, 4, 5, 0.5, 4, Jordan, 
A370MPTHYDCDKX, F, English, 4, 35, 47, sweater, sharp, 1999, 3, 6, 28, 27, 28, 9, 31, 29, 30, 20, 33, 33, 34, 20, 35, 35, 0.5, 5, Henry, 
A370MPTHYDCDKX, F, English, 4, 35, 34, sweater, round, 50, 20, 18, 20, 20, 20, 20, 5, 6, 4, 6, 6, 6, 6, 5, 5, 5, 0.5, 6, Nelson, 
A370MPTHYDCDKX, F, English, 4, 35, 33, sweater, round, 20, 7, 8, 20, 20, 20, 20, 7, 8, 9, 9, 8, 9, 10, 11, 12, 12, 0.25, 7, Martin, 
A370MPTHYDCDKX, F, English, 4, 35, 69, watch, round, 500, 8, 8, 6, 6, 5, 7, 10, 6, 30, 32, 26, 26, 26, 27, 29, 33, 0.75, 8, James, 
A370MPTHYDCDKX, F, English, 4, 35, 78, watch, sharp, 998, 13, 10, 8, 8, 7, 6, 10, 15, 15, 15, 14, 14, 13, 13, 11, 11, 0.95, 9, Ray, 
A370MPTHYDCDKX, F, English, 4, 35, 30, coffee maker, sharp, 1001, 7, 7, 20, 20, 23, 15, 31, 27, 31, 25, 31, 31, 34, 32, 28, 31, 0.5, 10, Jerry, 
A370MPTHYDCDKX, F, English, 4, 35, 31, coffee maker, sharp, 2002, 9, 7, 8, 8, 7, 8, 7, 8, 18, 20, 10, 8, 8, 8, 7, 20, 0.5, 11, Kenneth, 
A370MPTHYDCDKX, F, English, 4, 35, 57, headphones, sharp, 19, 11, 7, 27, 11, 5, 7, 9, 7, 6, 6, 11, 8, 8, 7, 7, 6, 0.1, 12, Seth, 
A370MPTHYDCDKX, F, English, 4, 35, 81, laptop, round, 20, 8, 7, 12, 13, 12, 11, 10, 10, 10, 7, 5, 4, 5, 6, 6, 6, 0.05, 13, Ian, 
A370MPTHYDCDKX, F, English, 4, 35, 75, watch, sharp, 101, 13, 12, 12, 13, 11, 11, 14, 14, 11, 10, 10, 13, 12, 10, 11, 10, 0.5, 14, Todd, 
A370MPTHYDCDKX, F, English, 4, 35, 13, electric kettle, sharp, 497, 7, 8, 8, 20, 7, 19, 16, 6, 8, 7, 8, 8, 9, 7, 3, 3, 0.5, 15, Mark, 
A370MPTHYDCDKX, F, English, 4, 35, 50, headphones, round, 50, 8, 13, 20, 20, 7, 4, 9, 8, 8, 8, 8, 2, 3, 4, 4, 4, 0.5, 16, Keith, 
A370MPTHYDCDKX, F, English, 4, 35, 16, electric kettle, sharp, 10001, 5, 4, 8, 8, 15, 15, 29, 23, 31, 20, 2, 4, 4, 4, 4, 3, 0.5, 17, Paul, 
A370MPTHYDCDKX, F, English, 4, 35, 60, headphones, sharp, 202, 9, 7, 7, 8, 6, 16, 20, 20, 20, 20, 11, 11, 8, 7, 6, 5, 0.5, 18, Ben, 
A370MPTHYDCDKX, F, English, 4, 35, 70, watch, round, 1000, 5, 6, 13, 15, 20, 27, 29, 20, 20, 20, 10, 10, 10, 9, 9, 6, 0.5, 19, John, 
A370MPTHYDCDKX, F, English, 4, 35, 28, coffee maker, sharp, 198, 5, 5, 6, 20, 20, 20, 20, 20, 6, 6, 5, 5, 5, 5, 5, 7, 0.35, 20, Hal, 
A370MPTHYDCDKX, F, English, 4, 35, 54, headphones, round, 1000, 6, 8, 5, 6, 12, 5, 7, 8, 5, 6, 6, 6, 6, 7, 5, 8, 0.7, 21, Oliver, 
A370MPTHYDCDKX, F, English, 4, 35, 82, laptop, round, 50, 10, 9, 33, 9, 33, 32, 32, 31, 32, 32, 34, 31, 31, 31, 30, 30, 0.15, 22, Kirk, 
A370MPTHYDCDKX, F, English, 4, 35, 17, coffee maker, round, 20, 8, 6, 17, 7, 4, 6, 5, 8, 4, 5, 3, 2, 2, 2, 1, 3, 0.125, 23, Ryan, 
A370MPTHYDCDKX, F, English, 4, 35, 64, headphones, sharp, 9998, 9, 7, 5, 5, 28, 7, 30, 25, 28, 28, 32, 32, 32, 30, 33, 33, 0.875, 24, Chris, 
A370MPTHYDCDKX, F, English, 4, 35, 85, laptop, round, 500, 4, 6, 5, 5, 5, 4, 4, 4, 34, 24, 2, 2, 2, 1, 1, 2, 0.5, 25, Dean, 
A370MPTHYDCDKX, F, English, 4, 35, 53, headphones, round, 500, 5, 5, 5, 4, 12, 16, 16, 31, 25, 9, 6, 7, 6, 4, 3, 5, 0.5, 26, Norman, 
A370MPTHYDCDKX, F, English, 4, 35, 32, coffee maker, sharp, 10001, 12, 11, 10, 11, 34, 7, 33, 30, 31, 20, 9, 12, 11, 12, 12, 10, 0.925, 27, Larry, 
A370MPTHYDCDKX, F, English, 4, 35, 73, watch, sharp, 19, 35, 33, 20, 20, 20, 9, 11, 7, 7, 10, 9, 8, 10, 10, 10, 10, 0.05, 28, Billy, 
A370MPTHYDCDKX, F, English, 4, 35, 66, watch, round, 50, 22, 20, 25, 27, 7, 10, 10, 10, 8, 6, 7, 7, 7, 7, 8, 8, 0.25, 29, Brian, 
A370MPTHYDCDKX, F, English, 4, 35, 90, laptop, sharp, 51, 5, 5, 20, 20, 20, 20, 20, 20, 8, 9, 9, 9, 9, 9, 8, 9, 0.05, 30, Roger, 
A370MPTHYDCDKX, F, English, 4, 35, 21, coffee maker, round, 500, 8, 7, 8, 8, 6, 7, 8, 8, 28, 28, 5, 8, 8, 7, 7, 7, 0.35, 31, Albert, 
A370MPTHYDCDKX, F, English, 4, 35, 51, headphones, round, 100, 11, 8, 9, 11, 36, 34, 8, 2, 8, 10, 10, 8, 8, 5, 5, 6, 0.5, 32, Laurence , 
A3K7SPIJQX8C4Y, M, English, 11, 35, 55, headphones, round, 2000, 30, 10, 39, 38, 30, 30, 10, 10, 1, 0, 1, 0, 1, 0, 1, 0, 0.975, 1, Phillip, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 17, coffee maker, round, 20, 39, 39, 39, 39, 31, 31, 31, 31, 20, 20, 10, 11, 1, 1, 1, 0, 0.975, 2, Ryan, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 32, coffee maker, sharp, 10001, 38, 39, 30, 29, 29, 31, 29, 29, 20, 20, 1, 1, 0, 1, 1, 2, 0, 3, Larry, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 69, watch, round, 500, 12, 12, 18, 20, 30, 30, 28, 29, 28, 28, 20, 20, 20, 20, 1, 1, 0.75, 4, James, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 63, headphones, sharp, 1997, 38, 39, 39, 39, 31, 30, 31, 29, 20, 20, 11, 11, 2, 1, 0, 1, 0.25, 5, Eric, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 84, laptop, round, 200, 1, 1, 1, 1, 1, 0, 8, 9, 29, 29, 29, 29, 29, 29, 39, 39, 0.225, 6, Zach, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 94, laptop, sharp, 1003, 1, 1, 1, 1, 0, 1, 9, 11, 20, 20, 31, 30, 32, 31, 1, 1, 0.275, 7, Richard, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 91, laptop, sharp, 97, 1, 1, 1, 1, 1, 1, 9, 9, 29, 29, 29, 29, 29, 29, 1, 1, 0, 8, Greg, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 87, laptop, round, 2000, 1, 1, 1, 2, 2, 1, 8, 8, 29, 28, 28, 28, 28, 29, 39, 39, 0.275, 9, Rodney, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 73, watch, sharp, 19, 30, 30, 30, 30, 30, 30, 30, 30, 20, 20, 9, 9, 9, 9, 1, 1, 0, 10, Billy, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 90, laptop, sharp, 47, 1, 2, 1, 0, 2, 1, 7, 9, 18, 20, 28, 29, 29, 30, 2, 2, 0.25, 11, Roger, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 52, headphones, round, 200, 40, 39, 40, 40, 31, 31, 31, 31, 20, 20, 1, 1, 0, 1, 1, 1, 0.25, 12, Matt, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 54, headphones, round, 1000, 39, 39, 40, 39, 30, 30, 30, 30, 20, 20, 1, 1, 1, 0, 0, 1, 0.25, 13, Oliver, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 95, laptop, sharp, 2001, 1, 1, 1, 0, 1, 1, 11, 10, 20, 20, 31, 31, 32, 32, 0, 1, 0.25, 14, Carl, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 51, headphones, round, 100, 39, 40, 39, 39, 32, 33, 32, 32, 20, 20, 9, 9, 1, 1, 1, 0, 0.25, 15, Laurence , 
A3K7SPIJQX8C4Y, M, English, 11, 35, 36, sweater, round, 200, 30, 30, 40, 39, 32, 30, 20, 20, 9, 9, 0, 0, 1, 0, 1, 1, 0.25, 16, Perry, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 67, watch, round, 100, 39, 40, 40, 39, 31, 31, 20, 20, 20, 20, 11, 10, 1, 1, 0, 1, 0.25, 17, Adam, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 77, watch, sharp, 497, 40, 39, 39, 39, 31, 32, 31, 32, 20, 20, 8, 9, 8, 8, 2, 1, 0.25, 18, Jeff, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 40, sweater, round, 10000, 30, 33, 39, 38, 39, 39, 20, 22, 10, 9, 1, 1, 1, 1, 1, 0, 0.25, 19, Andrew, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 18, coffee maker, round, 50, 40, 39, 39, 39, 31, 31, 30, 31, 20, 20, 10, 10, 1, 0, 1, 1, 0.25, 20, Steve, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 86, laptop, round, 1000, 1, 1, 1, 1, 2, 1, 10, 10, 31, 30, 30, 30, 10, 11, 1, 1, 0.25, 21, Theodore, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 20, coffee maker, round, 200, 39, 39, 39, 40, 32, 32, 20, 20, 11, 11, 11, 12, 0, 1, 1, 1, 0.25, 22, Victor, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 24, coffee maker, round, 10000, 39, 39, 39, 39, 31, 32, 31, 30, 20, 20, 2, 1, 1, 1, 2, 1, 0.25, 23, Darren, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 83, laptop, round, 100, 0, 1, 1, 1, 11, 9, 20, 20, 31, 31, 31, 31, 0, 1, 1, 1, 0.25, 24, Sean, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 71, watch, round, 2000, 38, 39, 39, 39, 30, 31, 31, 31, 20, 20, 1, 1, 0, 1, 1, 1, 0.25, 25, Douglas, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 19, coffee maker, round, 100, 39, 39, 39, 40, 32, 32, 33, 33, 20, 20, 1, 1, 1, 1, 1, 1, 0.25, 26, Terry, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 9, electric kettle, sharp, 17, 39, 39, 31, 30, 20, 20, 1, 2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 27, Ivan, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 43, sweater, sharp, 98, 30, 30, 38, 39, 39, 39, 20, 20, 9, 11, 1, 1, 1, 0, 0, 2, 0.25, 28, Don, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 76, watch, sharp, 201, 30, 30, 39, 39, 39, 38, 39, 39, 29, 30, 20, 20, 20, 20, 20, 20, 0.25, 29, Alan, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 41, sweater, sharp, 21, 29, 29, 39, 39, 39, 39, 20, 20, 1, 1, 1, 1, 1, 1, 1, 1, 0.25, 30, Bart, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 60, headphones, sharp, 199, 40, 40, 39, 39, 32, 32, 20, 20, 12, 12, 2, 2, 1, 0, 0, 1, 0.25, 31, Ben, 
A3K7SPIJQX8C4Y, M, English, 11, 35, 70, watch, round, 1000, 39, 39, 29, 30, 30, 30, 19, 20, 10, 9, 1, 1, 2, 1, 2, 1, 0.25, 32, John, 
A2HQ6QYKA4NICD, M, english, 4, 35, 10, electric kettle, sharp, 49, 9, 8, 24, 27, 27, 15, 16, 15, 10, 8, 6, 9, 6, 5, 4, 4, 0.175, 1, Jake, 
A2HQ6QYKA4NICD, M, english, 4, 35, 24, coffee maker, round, 10000, 29, 29, 29, 31, 28, 29, 29, 25, 13, 7, 7, 5, 5, 6, 6, 5, 0.05, 2, Darren, 
A2HQ6QYKA4NICD, M, english, 4, 35, 15, electric kettle, sharp, 1997, 2, 1, 6, 4, 5, 8, 11, 12, 13, 16, 18, 17, 16, 23, 9, 11, 0.975, 3, Owen, 
A2HQ6QYKA4NICD, M, english, 4, 35, 60, headphones, sharp, 199, 27, 24, 26, 28, 25, 26, 28, 26, 13, 11, 10, 10, 1, 1, 1, 0, 0.675, 4, Ben, 
A2HQ6QYKA4NICD, M, english, 4, 35, 87, laptop, round, 2000, 1, 4, 4, 4, 5, 7, 12, 11, 14, 14, 20, 20, 23, 22, 5, 3, 0.15, 5, Rodney, 
A2HQ6QYKA4NICD, M, english, 4, 35, 48, sweater, sharp, 10001, 33, 29, 30, 30, 27, 17, 17, 13, 13, 4, 1, 3, 3, 2, 2, 1, 0.975, 6, Isaac, 
A2HQ6QYKA4NICD, M, english, 4, 35, 22, coffee maker, round, 1000, 23, 24, 27, 29, 29, 29, 28, 26, 11, 11, 6, 2, 4, 2, 2, 1, 0.725, 7, Barry, 
A2HQ6QYKA4NICD, M, english, 4, 35, 17, coffee maker, round, 20, 28, 29, 26, 23, 14, 10, 5, 6, 8, 7, 6, 5, 8, 8, 6, 5, 0.125, 8, Ryan, 
A2HQ6QYKA4NICD, M, english, 4, 35, 89, laptop, sharp, 23, 5, 7, 4, 6, 8, 7, 10, 10, 24, 28, 25, 26, 28, 23, 3, 1, 0.025, 9, Jack, 
A2HQ6QYKA4NICD, M, english, 4, 35, 56, headphones, round, 10000, 30, 25, 29, 29, 24, 24, 26, 27, 14, 11, 9, 7, 10, 9, 8, 11, 0.875, 10, Russell, 
A2HQ6QYKA4NICD, M, english, 4, 35, 52, headphones, round, 200, 27, 29, 25, 25, 15, 14, 24, 12, 5, 6, 5, 10, 11, 3, 2, 2, 0.575, 11, Matt, 
A2HQ6QYKA4NICD, M, english, 4, 35, 42, sweater, sharp, 48, 28, 28, 29, 25, 11, 12, 10, 11, 8, 4, 2, 1, 1, 1, 2, 1, 0.75, 12, Corey, 
A2HQ6QYKA4NICD, M, english, 4, 35, 82, laptop, round, 50, 3, 3, 4, 4, 11, 7, 8, 7, 12, 18, 20, 23, 23, 24, 2, 1, 0, 13, Kirk, 
A2HQ6QYKA4NICD, M, english, 4, 35, 64, headphones, sharp, 10003, 19, 14, 20, 24, 25, 26, 25, 23, 16, 13, 11, 9, 7, 4, 1, 1, 0.975, 14, Chris, 
A2HQ6QYKA4NICD, M, english, 4, 35, 85, laptop, round, 500, 4, 3, 3, 5, 7, 5, 14, 14, 20, 20, 23, 22, 16, 17, 3, 1, 0.7, 15, Dean, 
A2HQ6QYKA4NICD, M, english, 4, 35, 47, sweater, sharp, 2003, 28, 29, 28, 26, 12, 10, 6, 3, 1, 1, 4, 2, 1, 0, 1, 1, 0.95, 16, Henry, 
A2HQ6QYKA4NICD, M, english, 4, 35, 13, electric kettle, sharp, 499, 5, 5, 4, 2, 3, 3, 3, 3, 20, 20, 23, 22, 9, 6, 5, 1, 0.6, 17, Mark, 
A2HQ6QYKA4NICD, M, english, 4, 35, 21, coffee maker, round, 500, 23, 22, 22, 20, 20, 23, 20, 22, 20, 22, 9, 6, 6, 5, 2, 2, 0.9, 18, Albert, 
