HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2Z7E4EGDHDM2ZYYN5SQWCHE3V8SBLA,A2UKSC5MC8N6VU,Approved,Thu May 16 15:27:28 PDT 2013,Thu May 16 15:34:50 PDT 2013,"[""Seth"",""Theodore"",""Cyrus"",""Kirk"",""Eric"",""Darren"",""Eli"",""Laurence "",""Oscar"",""Adam"",""Keith"",""Joseph"",""Dean"",""James"",""Edward"",""Ben"",""Douglas"",""George"",""Roger"",""Cameron"",""Larry"",""Sam"",""Richard"",""Russell"",""Isaac"",""Howard"",""Ivan"",""Matt"",""Rodney"",""Luke"",""Nelson"",""Jeff""]","""interesting""","[0.25,0.75,0.975,0,0.975,1,0.5,0.75,0.75,0.5,0,0.5,0.5,0.75,0.75,0.75,1,1,0.025,0.975,0.975,0.975,0.5,1,0.975,0.5,0.5,0.75,0.75,0.975,0.5,0.5]","""M""","[23,1000,497,50,2002,25,23,30,30,100,10,499,500,100,30,25,50,20,400,30,30,30,898,30,40,47,23,40,500,25,50,501]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""laptop"",""headphones"",""laptop"",""headphones"",""coffee maker"",""coffee maker"",""headphones"",""sweater"",""watch"",""headphones"",""laptop"",""laptop"",""watch"",""sweater"",""headphones"",""watch"",""electric kettle"",""laptop"",""coffee maker"",""coffee maker"",""sweater"",""laptop"",""headphones"",""sweater"",""watch"",""electric kettle"",""headphones"",""laptop"",""electric kettle"",""sweater"",""watch""]","""0""","[57,86,61,82,63,24,25,51,35,67,50,93,85,69,44,60,71,7,90,23,32,38,94,56,48,74,9,52,87,12,34,77]","[""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp""]","[""23"",""1000"",""497"",""50"",""2002"",""10000"",""23"",""100"",""100"",""100"",""50"",""499"",""500"",""500"",""203"",""203"",""2000"",""2000"",""52"",""2000"",""9999"",""1000"",""998"",""10000"",""10003"",""47"",""23"",""200"",""2000"",""197"",""50"",""501""]","""45"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,26R9RNDWIOV1MKISZIKG01322JMVGU,A3GU5PDITNGZTO,Approved,Thu May 16 15:30:58 PDT 2013,Thu May 16 15:36:05 PDT 2013,"[""Theodore"",""Dave"",""Will"",""Brian"",""Perry"",""Alex"",""Martin"",""Irvin"",""Joseph"",""Ray"",""Kenneth"",""Steve"",""Scott"",""Harry"",""Ed"",""Aaron"",""Eric"",""Eli"",""Terry"",""Mark"",""Ned"",""Matt"",""Hal"",""Jake"",""Barry"",""James"",""Owen"",""Felix"",""Sam"",""Gabe"",""Frank"",""Tim""]","""""","[0.75,0.875,0.3,0.125,0.475,0.225,0.3,0.7,0.475,0.575,0.775,0.325,0.35,0.275,0.375,0.45,0.575,0.2,0.4,0.425,0.55,0.275,0.425,0.425,0.55,0.675,0.625,0.55,0.75,0.475,0.4,0.575]","""F""","[1070,30,3000,50,199.99,19.99,19.99,500.99,496.99,996.99,1996.99,49.99,196.99,34.99,49.99,102.99,1997.99,17.99,99.99,34.99,998.99,199.99,199.99,49.99,999.99,499.99,2001.99,51.99,999.99,97.99,999.99,50.99]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""laptop"",""electric kettle"",""laptop"",""watch"",""sweater"",""electric kettle"",""sweater"",""coffee maker"",""laptop"",""watch"",""coffee maker"",""coffee maker"",""laptop"",""electric kettle"",""electric kettle"",""headphones"",""headphones"",""coffee maker"",""coffee maker"",""electric kettle"",""electric kettle"",""headphones"",""coffee maker"",""electric kettle"",""coffee maker"",""watch"",""electric kettle"",""coffee maker"",""sweater"",""coffee maker"",""electric kettle"",""headphones""]","""0""","[86,4,88,66,36,1,33,29,93,78,31,18,92,8,5,59,63,25,19,13,14,52,28,10,22,69,15,26,38,27,6,58]","[""round"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp""]","[""1000"",""200"",""10000"",""50"",""200"",""20"",""20"",""501"",""497"",""997"",""1997"",""50"",""197"",""10000"",""500"",""103"",""1998"",""18"",""100"",""497"",""999"",""200"",""199"",""49"",""1000"",""500"",""2002"",""52"",""1000"",""97"",""1000"",""51""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2SL3HVWAVKI6W09VY6Y2599U6QRGOF,A2IK9PSLWT48I1,Approved,Thu May 16 15:35:34 PDT 2013,Thu May 16 15:43:07 PDT 2013,"[""Scott"",""Frank"",""Corey"",""Irvin"",""George"",""Ted"",""Leon"",""Billy"",""Owen"",""Felix"",""Ryan"",""Aaron"",""Eric"",""Calvin"",""Dean"",""Howard"",""Garrett"",""Ray"",""Alex"",""Andrew"",""Adam"",""Roger"",""Tom"",""Bart"",""Nelson"",""Rick"",""Phillip"",""Kevin"",""Jake"",""Ian"",""Cameron"",""Dave""]","""""","[0.225,1,0.3,1,1,1,1,0.275,1,0.25,0,0.75,0.975,0.725,0.25,0.175,1,1,0.25,1,0.725,0,1,0.225,0.25,1,1,0.725,0.2,0,1,1]","""F""","[400,60,50,50,60,50,400,68,60,50,50,25,25,60,500,50,50,68,30,38,68,500,68,50,50,68,25,40,49,500,40,40]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""laptop"",""electric kettle"",""sweater"",""coffee maker"",""electric kettle"",""sweater"",""laptop"",""watch"",""electric kettle"",""coffee maker"",""coffee maker"",""headphones"",""headphones"",""electric kettle"",""laptop"",""watch"",""sweater"",""watch"",""electric kettle"",""sweater"",""watch"",""laptop"",""watch"",""sweater"",""sweater"",""watch"",""headphones"",""electric kettle"",""electric kettle"",""laptop"",""coffee maker"",""electric kettle""]","""4""","[92,6,42,29,7,39,96,73,15,26,17,59,63,3,85,74,46,78,1,40,67,90,79,41,34,80,55,11,10,81,23,4]","[""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""round""]","[""201"",""1000"",""48"",""501"",""2000"",""2000"",""9999"",""17"",""1999"",""51"",""20"",""102"",""2002"",""100"",""500"",""47"",""999"",""999"",""20"",""10000"",""100"",""49"",""1997"",""22"",""50"",""10002"",""2000"",""103"",""49"",""20"",""2000"",""200""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2WAKMN9U8P9YXLJ1S293YUYMBK3UD0,A3PDOZ6I8PE9ZK,Approved,Thu May 16 15:52:10 PDT 2013,Thu May 16 16:00:49 PDT 2013,"[""Alan"",""Norman"",""Theodore"",""Perry"",""Jake"",""Alex"",""Matt"",""Carl"",""Terry"",""Nelson"",""Michael"",""Isaac"",""James"",""Daniel"",""Edward"",""Tim"",""Jeff"",""Kirk"",""Calvin"",""Phillip"",""Keith"",""Bob"",""George"",""Owen"",""Ryan"",""Cameron"",""Jordan"",""Greg"",""Chris"",""Dave"",""Ned"",""Charles""]","""None thanks ""","[0.15,0.775,0.6,0.6,0.5,0.2,0.5,0.75,0.75,0.275,0.775,1,0.25,0.975,0.5,0.25,0.5,0.25,0.75,0.925,0.15,0.525,1,0.95,0.15,1,0.025,0.225,0.975,0.25,0.975,0.1]","""F""","[200,499.99,899,189.99,45.5,19.95,199.95,2001.75,95.99,45,199.99,100,450,100,200,52.5,497.5,400,99,50,49.5,49.5,50,50,19.95,100,19.95,450,50,20,20,19.95]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""watch"",""headphones"",""laptop"",""sweater"",""electric kettle"",""electric kettle"",""headphones"",""laptop"",""coffee maker"",""sweater"",""watch"",""sweater"",""watch"",""headphones"",""sweater"",""headphones"",""watch"",""laptop"",""electric kettle"",""headphones"",""headphones"",""electric kettle"",""electric kettle"",""electric kettle"",""coffee maker"",""coffee maker"",""headphones"",""laptop"",""headphones"",""electric kettle"",""electric kettle"",""watch""]","""10""","[76,53,86,36,10,1,52,95,19,34,68,48,69,62,44,58,77,82,3,55,50,2,7,15,17,23,49,91,64,4,14,65]","[""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round""]","[""198"",""500"",""1000"",""200"",""47"",""20"",""200"",""2002"",""100"",""50"",""200"",""9998"",""500"",""999"",""199"",""52"",""498"",""50"",""100"",""2000"",""50"",""50"",""2000"",""2003"",""20"",""2000"",""20"",""99"",""9999"",""200"",""1003"",""20""]","""45"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2Y9OVR14IXKOWYZ7DJ3WG6X7N8V98H,ACSHZEERDQRZ0,Approved,Thu May 16 15:48:41 PDT 2013,Thu May 16 16:02:49 PDT 2013,"[""Hal"",""Ron"",""Luke"",""Joseph"",""Felix"",""Jake"",""Cameron"",""Greg"",""Sean"",""Larry"",""Bart"",""Brian"",""Billy"",""Gabe"",""Steve"",""Keith"",""Jeff"",""Scott"",""Jordan"",""Charles"",""Henry"",""James"",""Douglas"",""Perry"",""Bob"",""Ned"",""Isaac"",""Darren"",""Terry"",""Aaron"",""Jerry"",""Russell""]","""We're. Asking to enter the price u listed or what we thought the price would be. Confusing. ""","[0.75,0.975,0.975,0.25,0.5,0.25,1,0,0.025,0.975,0.025,0.25,0.25,0.475,0.3,0.275,0.5,0.275,0.25,0.25,0.975,0.5,0.725,0.5,0.5,1,1,1,0.5,0.5,0.725,1]","""F""","[203,500,202,503,48,47,2000,99,100,9997,18,50,18,97,50,50,498,201,20,20,2002,500,2000,200,50,1001,10001,10000,100,98,1001,10001]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""coffee maker"",""sweater"",""electric kettle"",""laptop"",""coffee maker"",""electric kettle"",""coffee maker"",""laptop"",""laptop"",""coffee maker"",""sweater"",""watch"",""watch"",""coffee maker"",""coffee maker"",""headphones"",""watch"",""laptop"",""headphones"",""watch"",""sweater"",""watch"",""watch"",""sweater"",""electric kettle"",""electric kettle"",""sweater"",""coffee maker"",""coffee maker"",""headphones"",""coffee maker"",""headphones""]","""4""","[28,37,12,93,26,10,23,91,83,32,41,66,73,27,18,50,77,92,49,65,47,69,71,36,2,14,48,24,19,59,30,56]","[""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round""]","[""203"",""500"",""202"",""503"",""48"",""47"",""2000"",""99"",""100"",""9997"",""18"",""50"",""18"",""97"",""50"",""50"",""498"",""201"",""20"",""20"",""2002"",""500"",""2000"",""200"",""50"",""1001"",""10001"",""10000"",""100"",""98"",""1001"",""10000""]","""45"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2FZDZKPFE4EG7U3RYAC8O9N3LQ26GL,A22AORA3I3XXUA,Approved,Thu May 16 15:58:12 PDT 2013,Thu May 16 16:08:21 PDT 2013,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[60,4,37,43,86,81,68,62,49,55,17,19,35,78,14,16,22,48,11,82,61,94,74,76,47,77,21,45,15,2,31,44]","[""198"",""200"",""500"",""103"",""1000"",""20"",""200"",""1002"",""20"",""2000"",""20"",""100"",""100"",""998"",""1001"",""10002"",""1000"",""10003"",""101"",""50"",""498"",""997"",""51"",""198"",""1997"",""499"",""500"",""502"",""2002"",""50"",""2003"",""202""]","[""Ben"",""Dave"",""Ron"",""Don"",""Theodore"",""Ian"",""Michael"",""Daniel"",""Jordan"",""Phillip"",""Ryan"",""Terry"",""Oscar"",""Ray"",""Ned"",""Paul"",""Barry"",""Isaac"",""Kevin"",""Kirk"",""Cyrus"",""Richard"",""Howard"",""Alan"",""Henry"",""Jeff"",""Albert"",""Fred"",""Owen"",""Bob"",""Kenneth"",""Edward""]",1,"[""headphones"",""electric kettle"",""sweater"",""sweater"",""laptop"",""laptop"",""watch"",""headphones"",""headphones"",""headphones"",""coffee maker"",""coffee maker"",""sweater"",""watch"",""electric kettle"",""electric kettle"",""coffee maker"",""sweater"",""electric kettle"",""laptop"",""headphones"",""laptop"",""watch"",""watch"",""sweater"",""watch"",""coffee maker"",""sweater"",""electric kettle"",""electric kettle"",""coffee maker"",""sweater""]","""4""","""Your initial instructions are vague. Were we supposed to state how much the character said the item was or how much with think it should be? Also, the answering methods seemed to imply that the character purchasing items was a liar.""","""25""","[0.65,0.85,1,0.85,0.475,0,0.525,1,0.125,1,0,0.65,0.625,1,1,1,1,1,1,0,0.725,0.5,0.3,0.75,0.85,1,0.675,0.65,0.925,0.25,0.9,0.725]","""F""","[198,200,500,103,1000,720,200,102,200,200,40,60,60,998,100,60,60,80,101,500,49,997,51,198,97,499,50,50,60,50,60,60]","[""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp""]"
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2ZBWKUDD8XMBX3TEV5260TOAIO1CNT,AYZ85PU887QY1,Approved,Thu May 16 16:06:28 PDT 2013,Thu May 16 16:10:00 PDT 2013,"[""Todd"",""John"",""Billy"",""Corey"",""Theodore"",""Andrew"",""Darren"",""Ron"",""James"",""Tom"",""Frank"",""Luke"",""Garrett"",""Eli"",""Oscar"",""Don"",""Jordan"",""Jerry"",""Russell"",""Edward"",""Greg"",""Ted"",""Albert"",""Sam"",""Jeff"",""Ian"",""Eric"",""Adam"",""Will"",""Kirk"",""Aaron"",""Kenneth""]","""""","[0.5,0.75,0,0.625,0.625,1,1,1,0.5,0.5,0.775,0.25,1,0,0.625,0.775,0,1,1,0.5,0,1,0.75,1,0.5,0,1,0.225,1,0.1,0.5,1]","""F""","[101,1000,18,52,1000,10000,10000,500,500,1997,1000,199,1001,22,100,103,20,998,10000,199,103,2000,500,1000,501,20,1998,100,10000,50,97,1999]",1,"""ENGLISH""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""watch"",""watch"",""watch"",""sweater"",""laptop"",""sweater"",""coffee maker"",""sweater"",""watch"",""watch"",""electric kettle"",""electric kettle"",""sweater"",""coffee maker"",""sweater"",""sweater"",""headphones"",""coffee maker"",""headphones"",""sweater"",""laptop"",""sweater"",""coffee maker"",""sweater"",""watch"",""laptop"",""headphones"",""watch"",""laptop"",""laptop"",""headphones"",""coffee maker""]","""11""","[75,70,73,42,86,40,24,37,69,79,6,12,46,25,35,43,49,30,56,44,91,39,21,38,77,81,63,67,88,82,59,31]","[""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp""]","[""101"",""1000"",""18"",""52"",""1000"",""10000"",""10000"",""500"",""500"",""1997"",""1000"",""199"",""1001"",""22"",""100"",""103"",""20"",""998"",""10000"",""199"",""103"",""2000"",""500"",""1000"",""501"",""20"",""1998"",""100"",""10000"",""50"",""97"",""1999""]","""45"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,24DRGNTBJ3MM7AVKLCE68KHFY61V9D,A3FR2O3XAK46DQ,Approved,Thu May 16 16:13:41 PDT 2013,Thu May 16 16:22:11 PDT 2013,"[""Ron"",""Jeff"",""Garrett"",""Phillip"",""Tom"",""Ian"",""Kenneth"",""Cameron"",""Ryan"",""Eli"",""Barry"",""Norman"",""Alan"",""Jordan"",""Joseph"",""Michael"",""Henry"",""Richard"",""Theodore"",""Ed"",""Oscar"",""Eric"",""Steve"",""Carl"",""Fred"",""Ray"",""Billy"",""Isaac"",""Aaron"",""Darren"",""Charles"",""Harry""]","""wierd but interesting""","[0.75,0.75,0.95,1,0.975,0.05,1,1,0.225,0.25,0.95,0.925,0.275,0.25,0.25,0.225,1,0.725,0.7,0.725,0.25,0.825,0.25,0.775,0.725,0.8,0.25,0.975,0.275,1,0.15,1]","""F""","[500,497,999,200,500,500,75,75,30,35,75,120,199,50,500,299,50,700,900,100,100,75,50,799,100,500,50,75,75,75,60,50]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""sweater"",""watch"",""sweater"",""headphones"",""watch"",""laptop"",""coffee maker"",""coffee maker"",""coffee maker"",""coffee maker"",""coffee maker"",""headphones"",""watch"",""headphones"",""laptop"",""watch"",""sweater"",""laptop"",""laptop"",""electric kettle"",""sweater"",""headphones"",""coffee maker"",""laptop"",""sweater"",""watch"",""watch"",""sweater"",""headphones"",""coffee maker"",""watch"",""electric kettle""]","""0""","[37,77,46,55,79,81,31,23,17,25,22,53,76,49,93,68,47,94,86,5,35,63,18,95,45,78,73,48,59,24,65,8]","[""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round""]","[""500"",""497"",""999"",""2000"",""2003"",""20"",""1998"",""2000"",""20"",""17"",""1000"",""500"",""198"",""20"",""502"",""200"",""1998"",""1002"",""1000"",""500"",""100"",""2002"",""50"",""2002"",""501"",""1001"",""23"",""9997"",""101"",""10000"",""20"",""10000""]","""65"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,22O6NG1FS3NYHW13B66ZYZL6MBQZLG,A2HR7ZIX42FEPG,Approved,Thu May 16 16:20:22 PDT 2013,Thu May 16 16:24:35 PDT 2013,"[""Justin"",""Cameron"",""Harry"",""Mark"",""Rick"",""Zach"",""Hal"",""Calvin"",""Charles"",""Douglas"",""Ron"",""Oliver"",""Dean"",""Roger"",""Chris"",""Owen"",""Ivan"",""Matt"",""Seth"",""Tom"",""Jeff"",""Jack"",""Darren"",""Ryan"",""Ray"",""Laurence "",""Victor"",""Andrew"",""Eric"",""George"",""Eli"",""Luke""]","""""","[1,0.75,0.75,0.75,1,0,0.625,0.75,0,1,1,1,0.75,0,1,1,0,0.5,0.025,1,1,0.275,1,0,1,1,1,1,1,1,0,1]","""F""","[100.25,200,50,40,150,200.5,75.55,50,20,200,150,100,500,400,100,50,22,200,17,100,100,1000,60,20,100,55,75.99,100,100,50,21,50]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""watch"",""coffee maker"",""electric kettle"",""electric kettle"",""watch"",""laptop"",""coffee maker"",""electric kettle"",""watch"",""watch"",""sweater"",""headphones"",""laptop"",""laptop"",""headphones"",""electric kettle"",""electric kettle"",""headphones"",""headphones"",""watch"",""watch"",""laptop"",""coffee maker"",""coffee maker"",""watch"",""headphones"",""coffee maker"",""sweater"",""headphones"",""electric kettle"",""coffee maker"",""electric kettle""]","""4""","[72,23,8,13,80,84,28,3,65,71,37,54,85,90,64,15,9,52,57,79,77,89,24,17,78,51,20,40,63,7,25,12]","[""round"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp""]","[""10000"",""2000"",""10000"",""499"",""10001"",""200"",""198"",""100"",""20"",""2000"",""500"",""1000"",""500"",""48"",""10003"",""2001"",""22"",""200"",""17"",""1998"",""499"",""19"",""10000"",""20"",""1003"",""100"",""200"",""10000"",""2001"",""2000"",""21"",""203""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,20H6AUC26DG61QR2Z0RFQ0CS9M74BK,A3ODF7V44YBM4T,Approved,Thu May 16 16:13:27 PDT 2013,Thu May 16 16:27:00 PDT 2013,"[""Keith"",""Sean"",""Zach"",""Daniel"",""Matt"",""Justin"",""Albert"",""Michael"",""Felix"",""Hal"",""Bart"",""Cameron"",""Ryan"",""Henry"",""Joseph"",""Douglas"",""Jake"",""Owen"",""Alex"",""Ben"",""Terry"",""Charles"",""Tim"",""Dean"",""Cyrus"",""Don"",""Norman"",""Calvin"",""Greg"",""Sam"",""Oliver"",""Eli""]","""none""","[0.5,0,0.25,0.975,0.825,0.975,0.975,0.625,0.25,0.3,0.5,0.975,0.5,0.975,0.5,0.625,0.5,0.975,0.5,0.375,0.5,0.5,0.5,0.5,0.95,0.325,0.95,0.75,0,0.975,1,0.5]","""F""","[30,750,650,25,18,1000,99,100,50,80,25,70,30,100,600,1000,70,100,50,50,100,25,40,550,50,60,80,70,630,67,55,35]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""laptop"",""laptop"",""headphones"",""headphones"",""watch"",""coffee maker"",""watch"",""coffee maker"",""coffee maker"",""sweater"",""coffee maker"",""coffee maker"",""sweater"",""laptop"",""watch"",""electric kettle"",""electric kettle"",""electric kettle"",""headphones"",""coffee maker"",""watch"",""headphones"",""laptop"",""headphones"",""sweater"",""headphones"",""electric kettle"",""laptop"",""sweater"",""headphones"",""coffee maker""]","""4""","[50,83,84,62,52,72,21,68,26,28,41,23,17,47,93,71,10,15,1,60,19,65,58,85,61,43,53,3,91,38,54,25]","[""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""sharp""]","[""50"",""100"",""200"",""1002"",""200"",""10000"",""500"",""200"",""48"",""199"",""22"",""2000"",""20"",""2002"",""502"",""2000"",""52"",""1999"",""20"",""197"",""100"",""20"",""53"",""500"",""497"",""103"",""500"",""100"",""97"",""1000"",""1000"",""21""]","""55"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2CTO3W5XH0JPJ587G35PRSPBU4CDJU,A3HGTZZ4EXF68V,Approved,Thu May 16 16:21:48 PDT 2013,Thu May 16 16:27:24 PDT 2013,"[""Tom"",""Oscar"",""Ned"",""Richard"",""James"",""Henry"",""Sam"",""Isaac"",""Chris"",""Laurence "",""Corey"",""Steve"",""Brian"",""Mark"",""Russell"",""Justin"",""Darren"",""Dean"",""Todd"",""Howard"",""Cyrus"",""Ted"",""Jordan"",""Larry"",""Greg"",""Andrew"",""Billy"",""Jake"",""Bart"",""Dave"",""Leon"",""Gabe""]","""""","[0.9,0.725,1,0.5,0.75,1,1,1,1,0.575,0.425,0.675,0.175,1,1,1,1,0.275,0.275,0.075,1,1,0.05,1,0,1,0,0.775,0.1,1,0.7,0.9]","""M""","[1800,80,20.99,1000.99,500.99,50,50,50,25.99,100.99,50,30,150.99,20.99,30.99,150.99,35.99,750,150.99,150,55.99,40,35,40.99,750,50,150.99,29.99,50.99,39.99,750.99,39.99]",1,"""Ukrainian""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""watch"",""sweater"",""electric kettle"",""laptop"",""watch"",""sweater"",""sweater"",""sweater"",""headphones"",""headphones"",""sweater"",""coffee maker"",""watch"",""electric kettle"",""headphones"",""watch"",""coffee maker"",""laptop"",""watch"",""watch"",""headphones"",""sweater"",""headphones"",""coffee maker"",""laptop"",""sweater"",""watch"",""electric kettle"",""sweater"",""electric kettle"",""laptop"",""coffee maker""]","""4""","[79,35,14,94,69,47,38,48,64,51,42,18,66,13,56,72,24,85,75,74,61,39,49,32,91,40,73,10,41,4,96,27]","[""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp""]","[""1999"",""100"",""1003"",""1001"",""500"",""2002"",""1000"",""10003"",""10001"",""100"",""48"",""50"",""50"",""503"",""10000"",""10000"",""10000"",""500"",""99"",""52"",""499"",""2000"",""20"",""10003"",""103"",""10000"",""21"",""53"",""23"",""200"",""10002"",""98""]","""35"""
