workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPrice, inferredPrice, probOpinion, order, buyer, 
A3RWGA5U2C08RV, F, English, 8, 55, 79, watch, sharp, 1997, 197, 0.85, 25, Tom, 
A3RWGA5U2C08RV, F, English, 8, 55, 7, electric kettle, round, 2000, 50, 0.925, 26, George, 
A3RWGA5U2C08RV, F, English, 8, 55, 85, laptop, round, 500, 500, 0.45, 27, Dean, 
A3RWGA5U2C08RV, F, English, 8, 55, 22, coffee maker, round, 1000, 100, 0.925, 28, Barry, 
A3RWGA5U2C08RV, F, English, 8, 55, 24, coffee maker, round, 10000, 100, 0.975, 29, Darren, 
A3RWGA5U2C08RV, F, English, 8, 55, 84, laptop, round, 200, 300, 0.125, 30, Zach, 
A3RWGA5U2C08RV, F, English, 8, 55, 8, electric kettle, round, 10000, 100, 0.975, 31, Harry, 
A3RWGA5U2C08RV, F, English, 8, 55, 30, coffee maker, sharp, 1003, 100, 1, 32, Jerry, 
A248LF7KKHXZ14, F, english, 11, 45, 78, watch, sharp, 1003, 1002.99, 0.25, 1, Ray, 
A248LF7KKHXZ14, F, english, 11, 45, 29, coffee maker, sharp, 499, 499, 0.25, 2, Irvin, 
A248LF7KKHXZ14, F, english, 11, 45, 40, sweater, round, 10000, 10000, 0.25, 3, Andrew, 
A248LF7KKHXZ14, F, english, 11, 45, 14, electric kettle, sharp, 1001, 1001, 0.25, 4, Ned, 
A248LF7KKHXZ14, F, english, 11, 45, 16, electric kettle, sharp, 10002, 10002, 0.25, 5, Paul, 
A248LF7KKHXZ14, F, english, 11, 45, 8, electric kettle, round, 10000, 9999.99, 0.225, 6, Harry, 
A248LF7KKHXZ14, F, english, 11, 45, 13, electric kettle, sharp, 497, 497, 0.25, 7, Mark, 
A248LF7KKHXZ14, F, english, 11, 45, 81, laptop, round, 20, 19.99, 0, 8, Ian, 
A248LF7KKHXZ14, F, english, 11, 45, 50, headphones, round, 50, 50, 0.025, 9, Keith, 
A248LF7KKHXZ14, F, english, 11, 45, 27, coffee maker, sharp, 99, 98.99, 0.25, 10, Gabe, 
A248LF7KKHXZ14, F, english, 11, 45, 10, electric kettle, sharp, 52, 52, 0, 11, Jake, 
A248LF7KKHXZ14, F, english, 11, 45, 80, watch, sharp, 9999, 9998.99, 0.5, 12, Rick, 
A248LF7KKHXZ14, F, english, 11, 45, 5, electric kettle, round, 500, 500, 0.5, 13, Ed, 
A248LF7KKHXZ14, F, english, 11, 45, 85, laptop, round, 500, 499.99, 0.5, 14, Dean, 
A248LF7KKHXZ14, F, english, 11, 45, 25, coffee maker, sharp, 18, 17.99, 0.025, 15, Eli, 
A248LF7KKHXZ14, F, english, 11, 45, 20, coffee maker, round, 200, 199.99, 0.275, 16, Victor, 
A248LF7KKHXZ14, F, english, 11, 45, 37, sweater, round, 500, 500, 0.5, 17, Ron, 
A248LF7KKHXZ14, F, english, 11, 45, 48, sweater, sharp, 10001, 10001, 0.25, 18, Isaac, 
A248LF7KKHXZ14, F, english, 11, 45, 6, electric kettle, round, 1000, 999.99, 0.275, 19, Frank, 
A248LF7KKHXZ14, F, english, 11, 45, 83, laptop, round, 100, 99.99, 0.025, 20, Sean, 
A248LF7KKHXZ14, F, english, 11, 45, 65, watch, round, 20, 19.99, 0.05, 21, Charles, 
A248LF7KKHXZ14, F, english, 11, 45, 90, laptop, sharp, 47, 47, 0.025, 22, Roger, 
A248LF7KKHXZ14, F, english, 11, 45, 51, headphones, round, 100, 99.99, 0.2, 23, Laurence , 
A248LF7KKHXZ14, F, english, 11, 45, 67, watch, round, 100, 99.99, 0.1, 24, Adam, 
A248LF7KKHXZ14, F, english, 11, 45, 84, laptop, round, 200, 199.99, 0.175, 25, Zach, 
A248LF7KKHXZ14, F, english, 11, 45, 56, headphones, round, 10000, 9999.99, 0.5, 26, Russell, 
A248LF7KKHXZ14, F, english, 11, 45, 31, coffee maker, sharp, 2003, 2003, 0.725, 27, Kenneth, 
A248LF7KKHXZ14, F, english, 11, 45, 76, watch, sharp, 202, 202, 0.25, 28, Alan, 
A248LF7KKHXZ14, F, english, 11, 45, 39, sweater, round, 2000, 2000, 0.525, 29, Ted, 
A248LF7KKHXZ14, F, english, 11, 45, 53, headphones, round, 500, 500, 0.375, 30, Norman, 
A248LF7KKHXZ14, F, english, 11, 45, 96, laptop, sharp, 9998, 9998, 0.5, 31, Leon, 
A248LF7KKHXZ14, F, english, 11, 45, 15, electric kettle, sharp, 2002, 2002, 0.55, 32, Owen, 
AETIZKQNUSBLB, M, english, 4, 25, 21, coffee maker, round, 500, 100, 0.75, 1, Albert, 
AETIZKQNUSBLB, M, english, 4, 25, 68, watch, round, 200, 200, 0.25, 2, Michael, 
AETIZKQNUSBLB, M, english, 4, 25, 5, electric kettle, round, 500, 50, 1, 3, Ed, 
AETIZKQNUSBLB, M, english, 4, 25, 12, electric kettle, sharp, 201, 100, 0.75, 4, Luke, 
AETIZKQNUSBLB, M, english, 4, 25, 94, laptop, sharp, 1002, 1002, 0.25, 5, Richard, 
AETIZKQNUSBLB, M, english, 4, 25, 55, headphones, round, 2000, 200, 1, 6, Phillip, 
AETIZKQNUSBLB, M, english, 4, 25, 26, coffee maker, sharp, 52, 52, 0.225, 7, Felix, 
AETIZKQNUSBLB, M, english, 4, 25, 34, sweater, round, 50, 50, 0.25, 8, Nelson, 
AETIZKQNUSBLB, M, english, 4, 25, 15, electric kettle, sharp, 2003, 100, 1, 9, Owen, 
AETIZKQNUSBLB, M, english, 4, 25, 70, watch, round, 1000, 1000, 0.35, 10, John, 
AETIZKQNUSBLB, M, english, 4, 25, 16, electric kettle, sharp, 9997, 100, 1, 11, Paul, 
AETIZKQNUSBLB, M, english, 4, 25, 30, coffee maker, sharp, 997, 150, 1, 12, Jerry, 
AETIZKQNUSBLB, M, english, 4, 25, 3, electric kettle, round, 100, 100, 0.25, 13, Calvin, 
AETIZKQNUSBLB, M, english, 4, 25, 56, headphones, round, 10000, 100, 1, 14, Russell, 
AETIZKQNUSBLB, M, english, 4, 25, 71, watch, round, 2000, 500, 1, 15, Douglas, 
AETIZKQNUSBLB, M, english, 4, 25, 18, coffee maker, round, 50, 50, 0.2, 16, Steve, 
AETIZKQNUSBLB, M, english, 4, 25, 22, coffee maker, round, 1000, 150, 1, 17, Barry, 
AETIZKQNUSBLB, M, english, 4, 25, 64, headphones, sharp, 10001, 150, 0.95, 18, Chris, 
AETIZKQNUSBLB, M, english, 4, 25, 57, headphones, sharp, 23, 23, 0.175, 19, Seth, 
AETIZKQNUSBLB, M, english, 4, 25, 63, headphones, sharp, 1997, 150, 0.9, 20, Eric, 
AETIZKQNUSBLB, M, english, 4, 25, 80, watch, sharp, 10003, 1003, 0.35, 21, Rick, 
AETIZKQNUSBLB, M, english, 4, 25, 72, watch, round, 10000, 350, 0.825, 22, Justin, 
AETIZKQNUSBLB, M, english, 4, 25, 13, electric kettle, sharp, 497, 100, 0.8, 23, Mark, 
AETIZKQNUSBLB, M, english, 4, 25, 37, sweater, round, 500, 100, 0.65, 24, Ron, 
AETIZKQNUSBLB, M, english, 4, 25, 2, electric kettle, round, 50, 50, 0.2, 25, Bob, 
AETIZKQNUSBLB, M, english, 4, 25, 92, laptop, sharp, 197, 197, 0.125, 26, Scott, 
AETIZKQNUSBLB, M, english, 4, 25, 66, watch, round, 50, 50, 0.175, 27, Brian, 
AETIZKQNUSBLB, M, english, 4, 25, 52, headphones, round, 200, 200, 0.2, 28, Matt, 
AETIZKQNUSBLB, M, english, 4, 25, 54, headphones, round, 1000, 100, 0.775, 29, Oliver, 
AETIZKQNUSBLB, M, english, 4, 25, 19, coffee maker, round, 100, 100, 0.225, 30, Terry, 
AETIZKQNUSBLB, M, english, 4, 25, 61, headphones, sharp, 497, 150, 0.8, 31, Cyrus, 
AETIZKQNUSBLB, M, english, 4, 25, 69, watch, round, 500, 500, 0.775, 32, James, 
A37WXDYYT7RCZ0, M, English, 4, 35, 52, headphones, round, 200, 200, 0.5, 1, Matt, 
A37WXDYYT7RCZ0, M, English, 4, 35, 67, watch, round, 100, 100, 0.5, 2, Adam, 
A37WXDYYT7RCZ0, M, English, 4, 35, 35, sweater, round, 100, 100, 0.5, 3, Oscar, 
A37WXDYYT7RCZ0, M, English, 4, 35, 79, watch, sharp, 2001, 2001, 0.75, 4, Tom, 
A37WXDYYT7RCZ0, M, English, 4, 35, 28, coffee maker, sharp, 203, 203, 0.7, 5, Hal, 
A37WXDYYT7RCZ0, M, English, 4, 35, 7, electric kettle, round, 2000, 2000, 0.75, 6, George, 
A37WXDYYT7RCZ0, M, English, 4, 35, 48, sweater, sharp, 9997, 10, 0.5, 7, Isaac, 
A37WXDYYT7RCZ0, M, English, 4, 35, 15, electric kettle, sharp, 2003, 2003, 0.75, 8, Owen, 
A37WXDYYT7RCZ0, M, English, 4, 35, 77, watch, sharp, 499, 499, 0.525, 9, Jeff, 
A37WXDYYT7RCZ0, M, English, 4, 35, 37, sweater, round, 500, 500, 0.5, 10, Ron, 
A37WXDYYT7RCZ0, M, English, 4, 35, 12, electric kettle, sharp, 197, 197, 0.5, 11, Luke, 
A37WXDYYT7RCZ0, M, English, 4, 35, 10, electric kettle, sharp, 49, 49, 0.5, 12, Jake, 
A37WXDYYT7RCZ0, M, English, 4, 35, 73, watch, sharp, 18, 18, 0.5, 13, Billy, 
A37WXDYYT7RCZ0, M, English, 4, 35, 89, laptop, sharp, 18, 18, 0.5, 14, Jack, 
A37WXDYYT7RCZ0, M, English, 4, 35, 69, watch, round, 500, 500, 0.5, 15, James, 
A37WXDYYT7RCZ0, M, English, 4, 35, 74, watch, sharp, 51, 51, 0.5, 16, Howard, 
A37WXDYYT7RCZ0, M, English, 4, 35, 38, sweater, round, 1000, 1000, 0.5, 17, Sam, 
A37WXDYYT7RCZ0, M, English, 4, 35, 53, headphones, round, 500, 500, 0.5, 18, Norman, 
A37WXDYYT7RCZ0, M, English, 4, 35, 14, electric kettle, sharp, 997, 997, 0.5, 19, Ned, 
A37WXDYYT7RCZ0, M, English, 4, 35, 27, coffee maker, sharp, 97, 97, 0.5, 20, Gabe, 
A37WXDYYT7RCZ0, M, English, 4, 35, 65, watch, round, 20, 20, 0.475, 21, Charles, 
A37WXDYYT7RCZ0, M, English, 4, 35, 66, watch, round, 50, 50, 0.5, 22, Brian, 
A37WXDYYT7RCZ0, M, English, 4, 35, 36, sweater, round, 200, 200, 0.5, 23, Perry, 
A37WXDYYT7RCZ0, M, English, 4, 35, 26, coffee maker, sharp, 47, 47, 0.5, 24, Felix, 
A37WXDYYT7RCZ0, M, English, 4, 35, 39, sweater, round, 2000, 2000, 0.5, 25, Ted, 
A37WXDYYT7RCZ0, M, English, 4, 35, 16, electric kettle, sharp, 9998, 9998, 0.5, 26, Paul, 
A37WXDYYT7RCZ0, M, English, 4, 35, 76, watch, sharp, 198, 198, 0.5, 27, Alan, 
A37WXDYYT7RCZ0, M, English, 4, 35, 51, headphones, round, 100, 100, 0.5, 28, Laurence , 
A37WXDYYT7RCZ0, M, English, 4, 35, 54, headphones, round, 1000, 1000, 0.5, 29, Oliver, 
A37WXDYYT7RCZ0, M, English, 4, 35, 24, coffee maker, round, 10000, 10, 0.5, 30, Darren, 
A37WXDYYT7RCZ0, M, English, 4, 35, 43, sweater, sharp, 102, 102, 0.5, 31, Don, 
A37WXDYYT7RCZ0, M, English, 4, 35, 3, electric kettle, round, 100, 100, 0.5, 32, Calvin, 
A3TBA7X9EF16W6, F, English, 4, 35, 94, laptop, sharp, 1001, 1001, 0.25, 1, Richard, 
A3TBA7X9EF16W6, F, English, 4, 35, 33, sweater, round, 20, 20, 0.25, 2, Martin, 
A3TBA7X9EF16W6, F, English, 4, 35, 40, sweater, round, 10000, 100, 0.975, 3, Andrew, 
A3TBA7X9EF16W6, F, English, 4, 35, 84, laptop, round, 200, 200, 0.125, 4, Zach, 
A3TBA7X9EF16W6, F, English, 4, 35, 35, sweater, round, 100, 100, 0.5, 5, Oscar, 
A3TBA7X9EF16W6, F, English, 4, 35, 70, watch, round, 1000, 1000, 0.75, 6, John, 
A3TBA7X9EF16W6, F, English, 4, 35, 31, coffee maker, sharp, 2001, 50, 0.85, 7, Kenneth, 
A3TBA7X9EF16W6, F, English, 4, 35, 93, laptop, sharp, 499, 499, 0.25, 8, Joseph, 
A3TBA7X9EF16W6, F, English, 4, 35, 38, sweater, round, 1000, 100, 0.725, 9, Sam, 
A3TBA7X9EF16W6, F, English, 4, 35, 83, laptop, round, 100, 500, 0.225, 10, Sean, 
A3TBA7X9EF16W6, F, English, 4, 35, 59, headphones, sharp, 99, 99, 0.5, 11, Aaron, 
A3TBA7X9EF16W6, F, English, 4, 35, 85, laptop, round, 500, 500, 0.25, 12, Dean, 
A3TBA7X9EF16W6, F, English, 4, 35, 1, electric kettle, round, 20, 20, 0.05, 13, Alex, 
A3TBA7X9EF16W6, F, English, 4, 35, 92, laptop, sharp, 203, 203, 0.075, 14, Scott, 
A3TBA7X9EF16W6, F, English, 4, 35, 64, headphones, sharp, 9999, 99, 0.9, 15, Chris, 
A3TBA7X9EF16W6, F, English, 4, 35, 65, watch, round, 20, 20, 0.075, 16, Charles, 
A3TBA7X9EF16W6, F, English, 4, 35, 42, sweater, sharp, 47, 47, 0.275, 17, Corey, 
A3TBA7X9EF16W6, F, English, 4, 35, 7, electric kettle, round, 2000, 100, 0.9, 18, George, 
A3TBA7X9EF16W6, F, English, 4, 35, 24, coffee maker, round, 10000, 50, 0.975, 19, Darren, 
A3TBA7X9EF16W6, F, English, 4, 35, 96, laptop, sharp, 10001, 1000, 0.975, 20, Leon, 
A3TBA7X9EF16W6, F, English, 4, 35, 6, electric kettle, round, 1000, 50, 0.95, 21, Frank, 
A3TBA7X9EF16W6, F, English, 4, 35, 80, watch, sharp, 9997, 10000, 0.975, 22, Rick, 
A3TBA7X9EF16W6, F, English, 4, 35, 86, laptop, round, 1000, 1000, 0.5, 23, Theodore, 
A3TBA7X9EF16W6, F, English, 4, 35, 16, electric kettle, sharp, 10003, 100, 0.975, 24, Paul, 
A3TBA7X9EF16W6, F, English, 4, 35, 39, sweater, round, 2000, 100, 0.975, 25, Ted, 
A3TBA7X9EF16W6, F, English, 4, 35, 91, laptop, sharp, 103, 1000, 0.05, 26, Greg, 
A3TBA7X9EF16W6, F, English, 4, 35, 28, coffee maker, sharp, 197, 50, 0.5, 27, Hal, 
A3TBA7X9EF16W6, F, English, 4, 35, 79, watch, sharp, 2001, 2001, 0.9, 28, Tom, 
A3TBA7X9EF16W6, F, English, 4, 35, 11, electric kettle, sharp, 97, 97, 0.25, 29, Kevin, 
A3TBA7X9EF16W6, F, English, 4, 35, 13, electric kettle, sharp, 503, 100, 0.75, 30, Mark, 
A3TBA7X9EF16W6, F, English, 4, 35, 53, headphones, round, 500, 100, 0.9, 31, Norman, 
A3TBA7X9EF16W6, F, English, 4, 35, 66, watch, round, 50, 50, 0.125, 32, Brian, 
A195ALXEOWXS4A, M, english, 4, 25, 10, electric kettle, sharp, 52, 51.99, 0.375, 1, Jake, 
A195ALXEOWXS4A, M, english, 4, 25, 11, electric kettle, sharp, 97, 96.99, 0.7, 2, Kevin, 
A195ALXEOWXS4A, M, english, 4, 25, 29, coffee maker, sharp, 499, 499.99, 0.975, 3, Irvin, 
A195ALXEOWXS4A, M, english, 4, 25, 1, electric kettle, round, 20, 19.99, 0.275, 4, Alex, 
A195ALXEOWXS4A, M, english, 4, 25, 64, headphones, sharp, 9997, 9997.97, 1, 5, Chris, 
A195ALXEOWXS4A, M, english, 4, 25, 85, laptop, round, 500, 499, 0.275, 6, Dean, 
A195ALXEOWXS4A, M, english, 4, 25, 17, coffee maker, round, 20, 19.99, 0.25, 7, Ryan, 
A195ALXEOWXS4A, M, english, 4, 25, 20, coffee maker, round, 200, 199.99, 0.75, 8, Victor, 
A195ALXEOWXS4A, M, english, 4, 25, 6, electric kettle, round, 1000, 999.99, 1, 9, Frank, 
A195ALXEOWXS4A, M, english, 4, 25, 62, headphones, sharp, 997, 997.97, 1, 10, Daniel, 
A195ALXEOWXS4A, M, english, 4, 25, 21, coffee maker, round, 500, 499, 0.95, 11, Albert, 
A195ALXEOWXS4A, M, english, 4, 25, 82, laptop, round, 50, 49.99, 0, 12, Kirk, 
A195ALXEOWXS4A, M, english, 4, 25, 28, coffee maker, sharp, 199, 199.99, 0.8, 13, Hal, 
A195ALXEOWXS4A, M, english, 4, 25, 2, electric kettle, round, 50, 49.99, 0.3, 14, Bob, 
A195ALXEOWXS4A, M, english, 4, 25, 41, sweater, sharp, 23, 23, 0.25, 15, Bart, 
A195ALXEOWXS4A, M, english, 4, 25, 47, sweater, sharp, 1997, 1997, 1, 16, Henry, 
A195ALXEOWXS4A, M, english, 4, 25, 58, headphones, sharp, 52, 52, 0.625, 17, Tim, 
A195ALXEOWXS4A, M, english, 4, 25, 70, watch, round, 1000, 995, 0.75, 18, John, 
A195ALXEOWXS4A, M, english, 4, 25, 5, electric kettle, round, 500, 499, 0.775, 19, Ed, 
A195ALXEOWXS4A, M, english, 4, 25, 26, coffee maker, sharp, 47, 47, 0.3, 20, Felix, 
A195ALXEOWXS4A, M, english, 4, 25, 75, watch, sharp, 98, 98.99, 0.5, 21, Todd, 
A195ALXEOWXS4A, M, english, 4, 25, 9, electric kettle, sharp, 22, 20.99, 0.225, 22, Ivan, 
A195ALXEOWXS4A, M, english, 4, 25, 95, laptop, sharp, 1999, 1999.99, 0.9, 23, Carl, 
A195ALXEOWXS4A, M, english, 4, 25, 40, sweater, round, 10000, 999.98, 1, 24, Andrew, 
A195ALXEOWXS4A, M, english, 4, 25, 68, watch, round, 200, 199, 0.575, 25, Michael, 
A195ALXEOWXS4A, M, english, 4, 25, 22, coffee maker, round, 1000, 999, 1, 26, Barry, 
A195ALXEOWXS4A, M, english, 4, 25, 93, laptop, sharp, 501, 500.99, 0.35, 27, Joseph, 
A195ALXEOWXS4A, M, english, 4, 25, 94, laptop, sharp, 1001, 1000.99, 0.65, 28, Richard, 
A195ALXEOWXS4A, M, english, 4, 25, 31, coffee maker, sharp, 2002, 2001.99, 1, 29, Kenneth, 
A195ALXEOWXS4A, M, english, 4, 25, 39, sweater, round, 2000, 1999.99, 1, 30, Ted, 
A195ALXEOWXS4A, M, english, 4, 25, 80, watch, sharp, 10001, 1000.99, 1, 31, Rick, 
A195ALXEOWXS4A, M, english, 4, 25, 4, electric kettle, round, 200, 199.99, 0.725, 32, Dave, 
ARXVG4J18XJFE, F, English, 4, 55, 4, electric kettle, round, 200, 50, 0.775, 1, Dave, 
ARXVG4J18XJFE, F, English, 4, 55, 50, headphones, round, 50, 35, 0.6, 2, Keith, 
ARXVG4J18XJFE, F, English, 4, 55, 84, laptop, round, 200, 800, 0.025, 3, Zach, 
ARXVG4J18XJFE, F, English, 4, 55, 39, sweater, round, 2000, 50, 0.9, 4, Ted, 
ARXVG4J18XJFE, F, English, 4, 55, 40, sweater, round, 10000, 50, 0.95, 5, Andrew, 
ARXVG4J18XJFE, F, English, 4, 55, 65, watch, round, 20, 20, 0.5, 6, Charles, 
ARXVG4J18XJFE, F, English, 4, 55, 85, laptop, round, 500, 800, 0.6, 7, Dean, 
ARXVG4J18XJFE, F, English, 4, 55, 72, watch, round, 10000, 50, 0.925, 8, Justin, 
ARXVG4J18XJFE, F, English, 4, 55, 70, watch, round, 1000, 100, 0.975, 9, John, 
ARXVG4J18XJFE, F, English, 4, 55, 13, electric kettle, sharp, 498, 60, 0.9, 10, Mark, 
ARXVG4J18XJFE, F, English, 4, 55, 47, sweater, sharp, 1998, 50, 0.875, 11, Henry, 
ARXVG4J18XJFE, F, English, 4, 55, 46, sweater, sharp, 997, 60, 0.925, 12, Garrett, 
ARXVG4J18XJFE, F, English, 4, 55, 17, coffee maker, round, 20, 20, 0.5, 13, Ryan, 
ARXVG4J18XJFE, F, English, 4, 55, 94, laptop, sharp, 997, 997, 0.5, 14, Richard, 
ARXVG4J18XJFE, F, English, 4, 55, 90, laptop, sharp, 53, 800, 0.1, 15, Roger, 
ARXVG4J18XJFE, F, English, 4, 55, 82, laptop, round, 50, 800, 0.15, 16, Kirk, 
ARXVG4J18XJFE, F, English, 4, 55, 69, watch, round, 500, 100, 0.725, 17, James, 
ARXVG4J18XJFE, F, English, 4, 55, 77, watch, sharp, 501, 100, 0.675, 18, Jeff, 
ARXVG4J18XJFE, F, English, 4, 55, 35, sweater, round, 100, 50, 0.6, 19, Oscar, 
ARXVG4J18XJFE, F, English, 4, 55, 42, sweater, sharp, 51, 51, 0.5, 20, Corey, 
ARXVG4J18XJFE, F, English, 4, 55, 53, headphones, round, 500, 100, 0.675, 21, Norman, 
ARXVG4J18XJFE, F, English, 4, 55, 86, laptop, round, 1000, 1000, 0.5, 22, Theodore, 
ARXVG4J18XJFE, F, English, 4, 55, 66, watch, round, 50, 50, 0.5, 23, Brian, 
ARXVG4J18XJFE, F, English, 4, 55, 11, electric kettle, sharp, 98, 60, 0.7, 24, Kevin, 
ARXVG4J18XJFE, F, English, 4, 55, 49, headphones, round, 20, 20, 0.5, 25, Jordan, 
ARXVG4J18XJFE, F, English, 4, 55, 93, laptop, sharp, 502, 800, 0.375, 26, Joseph, 
ARXVG4J18XJFE, F, English, 4, 55, 61, headphones, sharp, 503, 80, 0.8, 27, Cyrus, 
ARXVG4J18XJFE, F, English, 4, 55, 51, headphones, round, 100, 80, 0.6, 28, Laurence , 
ARXVG4J18XJFE, F, English, 4, 55, 6, electric kettle, round, 1000, 80, 0.75, 29, Frank, 
ARXVG4J18XJFE, F, English, 4, 55, 52, headphones, round, 200, 80, 0.75, 30, Matt, 
ARXVG4J18XJFE, F, English, 4, 55, 29, coffee maker, sharp, 499, 80, 0.85, 31, Irvin, 
ARXVG4J18XJFE, F, English, 4, 55, 10, electric kettle, sharp, 48, 48, 0.5, 32, Jake, 
ACOKFBC75D5OR, M, English, 4, 25, 55, headphones, round, 2000, 2000, 0.85, 1, Phillip, 
ACOKFBC75D5OR, M, English, 4, 25, 18, coffee maker, round, 50, 50, 0.35, 2, Steve, 
ACOKFBC75D5OR, M, English, 4, 25, 96, laptop, sharp, 10001, 2000, 0.85, 3, Leon, 
ACOKFBC75D5OR, M, English, 4, 25, 39, sweater, round, 2000, 100, 0.8, 4, Ted, 
ACOKFBC75D5OR, M, English, 4, 25, 30, coffee maker, sharp, 1002, 100.2, 0.775, 5, Jerry, 
ACOKFBC75D5OR, M, English, 4, 25, 44, sweater, sharp, 199, 199, 0.75, 6, Edward, 
ACOKFBC75D5OR, M, English, 4, 25, 87, laptop, round, 2000, 2000, 0.6, 7, Rodney, 
ACOKFBC75D5OR, M, English, 4, 25, 19, coffee maker, round, 100, 100, 0.575, 8, Terry, 
ACOKFBC75D5OR, M, English, 4, 25, 72, watch, round, 10000, 10000, 0.925, 9, Justin, 
ACOKFBC75D5OR, M, English, 4, 25, 67, watch, round, 100, 100, 0.425, 10, Adam, 
ACOKFBC75D5OR, M, English, 4, 25, 16, electric kettle, sharp, 9997, 75, 1, 11, Paul, 
ACOKFBC75D5OR, M, English, 4, 25, 23, coffee maker, round, 2000, 100, 0.875, 12, Cameron, 
ACOKFBC75D5OR, M, English, 4, 25, 59, headphones, sharp, 98, 98, 0.675, 13, Aaron, 
ACOKFBC75D5OR, M, English, 4, 25, 82, laptop, round, 50, 300, 0.75, 14, Kirk, 
ACOKFBC75D5OR, M, English, 4, 25, 52, headphones, round, 200, 200, 0.5, 15, Matt, 
ACOKFBC75D5OR, M, English, 4, 25, 42, sweater, sharp, 53, 53, 0.25, 16, Corey, 
ACOKFBC75D5OR, M, English, 4, 25, 46, sweater, sharp, 1001, 25, 0.25, 17, Garrett, 
ACOKFBC75D5OR, M, English, 4, 25, 41, sweater, sharp, 21, 21, 0.1, 18, Bart, 
ACOKFBC75D5OR, M, English, 4, 25, 28, coffee maker, sharp, 199, 199, 0.575, 19, Hal, 
ACOKFBC75D5OR, M, English, 4, 25, 57, headphones, sharp, 21, 21, 0.25, 20, Seth, 
ACOKFBC75D5OR, M, English, 4, 25, 9, electric kettle, sharp, 19, 19, 0.275, 21, Ivan, 
ACOKFBC75D5OR, M, English, 4, 25, 86, laptop, round, 1000, 1000, 0.575, 22, Theodore, 
ACOKFBC75D5OR, M, English, 4, 25, 65, watch, round, 20, 20, 0.2, 23, Charles, 
ACOKFBC75D5OR, M, English, 4, 25, 78, watch, sharp, 1003, 1003, 0.65, 24, Ray, 
ACOKFBC75D5OR, M, English, 4, 25, 8, electric kettle, round, 10000, 50, 0.275, 25, Harry, 
ACOKFBC75D5OR, M, English, 4, 25, 76, watch, sharp, 199, 199, 0.5, 26, Alan, 
ACOKFBC75D5OR, M, English, 4, 25, 63, headphones, sharp, 1997, 19.97, 0.375, 27, Eric, 
ACOKFBC75D5OR, M, English, 4, 25, 1, electric kettle, round, 20, 20, 0.3, 28, Alex, 
ACOKFBC75D5OR, M, English, 4, 25, 60, headphones, sharp, 201, 201, 0.675, 29, Ben, 
ACOKFBC75D5OR, M, English, 4, 25, 40, sweater, round, 10000, 100, 0.6, 30, Andrew, 
ACOKFBC75D5OR, M, English, 4, 25, 5, electric kettle, round, 500, 100, 0.7, 31, Ed, 
ACOKFBC75D5OR, M, English, 4, 25, 43, sweater, sharp, 102, 102, 0.65, 32, Don, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 11, electric kettle, sharp, 102, 74.99, 0.75, 1, Kevin, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 7, electric kettle, round, 2000, 74.99, 1, 2, George, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 77, watch, sharp, 503, 400, 0.75, 3, Jeff, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 1, electric kettle, round, 20, 50, 0, 4, Alex, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 33, sweater, round, 20, 40, 0.25, 5, Martin, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 36, sweater, round, 200, 150, 0.75, 6, Perry, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 87, laptop, round, 2000, 1000, 0.5, 7, Rodney, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 83, laptop, round, 100, 600, 0.25, 8, Sean, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 64, headphones, sharp, 9998, 175, 1, 9, Chris, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 35, sweater, round, 100, 50, 0.5, 10, Oscar, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 56, headphones, round, 10000, 175, 1, 11, Russell, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 80, watch, sharp, 9997, 300, 0.975, 12, Rick, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 79, watch, sharp, 2003, 300, 1, 13, Tom, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 39, sweater, round, 2000, 100, 0.975, 14, Ted, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 22, coffee maker, round, 1000, 219, 0.975, 15, Barry, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 21, coffee maker, round, 500, 200, 0.75, 16, Albert, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 12, electric kettle, sharp, 201, 175, 0.5, 17, Luke, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 23, coffee maker, round, 2000, 200, 0.975, 18, Cameron, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 42, sweater, sharp, 49, 49, 0.5, 19, Corey, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 31, coffee maker, sharp, 2002, 250, 0.975, 20, Kenneth, 
A3HOBJ4PJUOCUN, F, English, 4, 55, 25, coffee maker, sharp, 23, 75, 0.25, 21, Eli, 
