workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A09265903LS1OKAES4KAC	Jake,Eric,George,Charles,Quinn,Barry,Matt,Gary,Calvin,Owen,Daniel,Patrick,Luke,David,Bob,Steve,Robert,Winston,Fred,Ivan,Tom,Nathan,Kenneth,Alex,Harry,Zach,Ethan,Frank,Albert,Victor	F	electric kettle,watch,laptop,laptop,electric kettle,watch,laptop,watch,electric kettle,watch,electric kettle,electric kettle,electric kettle,watch,watch,watch,watch,electric kettle,watch,watch,electric kettle,electric kettle,laptop,watch,laptop,watch,laptop,electric kettle,laptop,electric kettle	5000,5000,10000,50,10000,10000,5000,5000,5000,10000,500,10000,1000,1000,10000,5000,10000,1000,1000,10000,5000,500,1000,1000,10000,50,50,5000,10000,5000	round,round,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,round,round,sharp,round,sharp,round,round,round,round,round,round,round,round,round,sharp,round,sharp,round,sharp	500,50,1000,50,500,500,50,500,1000,5000,50,5000,1000,500,50,1000,500,500,500,5000,5000,500,1000,500,500,50,50,5000,5000,1000	sharp,sharp,sharp,sharp,round,round,round,sharp,round,round,sharp,sharp,round,round,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round,round,round,round,sharp,round,round	1,1,1,0.5,1,1,1,1,1,1,0.975,0.7,0.1,0.85,0.975,1,1,1,0.8,0.875,0.125,0.1,0.1,0.675,0.875,0.05,0.075,0.075,0.875,0.9	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	18,77,178,152,52,82,163,78,15,114,35,29,9,98,81,109,87,11,71,89,20,4,129,68,142,91,121,50,144,45	5000,5000,9997,52,9998,10000,5001,5000,5000,9998,503,10000,1000,999,10000,4997,10000,1000,1000,10000,5000,500,1000,1000,10000,48,50,5001,10000,4998	498,49,1002,52,500,500,50,497,1000,5000,47,4999,1000,500,50,998,502,497,501,4997,5003,500,1000,500,500,50,50,5001,5000,1000
AOPASFIW08RM6	Steve,Charles,Harry,Zach,Kenneth,Victor,Fred,Quinn,Eric,Luke,Ethan,Frank,George,Daniel,Nathan,Owen,Patrick,Barry,Robert,Ivan,David,Alex,Winston,Matt,Albert,Calvin,Tom,Gary,Bob,Jake	F	watch,electric kettle,electric kettle,laptop,watch,watch,electric kettle,watch,watch,watch,laptop,watch,laptop,watch,electric kettle,electric kettle,watch,laptop,laptop,laptop,watch,electric kettle,electric kettle,watch,electric kettle,laptop,watch,laptop,electric kettle,laptop	5000,500,1000,5000,10000,500,5000,5000,5000,10000,1000,10000,5000,500,10000,1000,1000,5000,10000,1000,5000,5000,1000,10000,10000,500,1000,10000,10000,10000	round,round,round,sharp,round,round,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp	500,500,500,1000,500,50,50,1000,5000,10000,1000,5000,5000,50,10000,50,50,500,50,50,500,500,500,5000,50,50,500,5000,50,10000	round,round,round,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,round,round,round,round,sharp,round,round,sharp,sharp,sharp,sharp	0.975,0.975,0.5,0.25,0.05,0,0,0.05,0.75,0.9,0.85,0.5,0.75,0.275,0.9,0.1,0.1,0.075,0,0.075,0.1,0.025,0.325,0.2,0.025,0.35,0.35,0.15,0,0.7	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	55	74,4,8,169,87,65,43,109,76,115,162,84,136,95,60,40,70,138,141,157,104,14,38,119,51,153,101,179,56,180	5000,500,1000,4999,10000,500,5003,5001,5000,10003,997,10000,5000,498,10002,999,1000,5000,10000,1003,4999,5000,998,10003,9998,498,997,10003,10001,9999	500,500,500,998,501,49,50,997,5000,10000,997,5000,5000,48,10002,51,51,503,50,50,500,500,500,4997,50,50,499,5001,49,9999
A3BRAGXVHV83I6	Owen,Frank,Luke,Tom,Albert,Ethan,Jake,Eric,Calvin,Bob,Charles,Nathan,Zach,Victor,Patrick,Barry,Harry,Kenneth,Daniel,George,David,Matt,Steve,Gary,Quinn,Fred,Robert,Winston,Alex,Ivan	M	watch,laptop,electric kettle,laptop,laptop,watch,watch,electric kettle,laptop,laptop,electric kettle,watch,electric kettle,electric kettle,electric kettle,laptop,watch,watch,laptop,electric kettle,laptop,watch,laptop,watch,laptop,watch,electric kettle,watch,laptop,watch	10000,5000,10000,1000,10000,5000,5000,50,10000,10000,500,5000,50,5000,5000,500,1000,10000,5000,10000,1000,10000,10000,10000,5000,5000,10000,1000,1000,1000	sharp,sharp,round,round,sharp,sharp,round,sharp,round,round,round,sharp,round,sharp,sharp,sharp,sharp,round,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,round	1000,50,1000,500,10000,1000,5000,50,50,10000,50,50,50,50,500,50,1000,1000,1000,5000,500,5000,10000,5000,5000,1000,10000,500,50,1000	sharp,sharp,round,round,round,sharp,sharp,round,round,round,round,round,round,sharp,sharp,round,sharp,round,round,round,round,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp	0.75,0.25,0,0.25,1,0.725,0.25,0.25,0,0.5,0,0,0.5,0,0.75,0.6,0.5,0.4,0.375,0.75,0.35,0.275,0.25,0.625,1,0.225,1,0.75,0.225,1	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	45	118,167,23,128,175,109,80,31,141,145,3,103,1,47,48,153,102,83,135,24,158,89,150,114,170,105,60,71,127,72	9997,4997,10000,1000,10001,5002,5000,47,10000,10000,500,4998,50,4999,4998,498,1001,10000,5000,10000,1001,10000,10000,9999,5003,5003,10001,1000,1000,1000	1001,51,1000,500,10000,1002,5002,50,50,10000,50,50,50,52,498,50,1001,1000,1000,5000,500,5001,9998,5000,5003,1000,10001,497,50,1001
A3BXTZQSUGFRIO	Bob,Fred,Victor,Luke,Barry,Zach,Alex,Kenneth,George,Calvin,Ivan,Patrick,Jake,David,Steve,Eric,Frank,Ethan,Daniel,Harry,Albert,Robert,Charles,Gary,Winston,Owen,Nathan,Matt,Quinn,Tom	F	electric kettle,laptop,electric kettle,laptop,laptop,electric kettle,watch,electric kettle,electric kettle,watch,laptop,electric kettle,electric kettle,laptop,watch,laptop,laptop,electric kettle,laptop,electric kettle,electric kettle,electric kettle,electric kettle,laptop,watch,laptop,watch,electric kettle,laptop,watch	5000,5000,500,5000,50,1000,10000,10000,10000,1000,10000,1000,5000,1000,500,10000,500,10000,5000,5000,10000,10000,10000,1000,10000,500,5000,10000,5000,10000	sharp,sharp,round,round,sharp,round,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,round,sharp,round,round,round,sharp,sharp,sharp,sharp,sharp,round,round,round	500,500,500,5000,50,1000,50,1000,10000,1000,500,500,50,1000,500,10000,50,10000,50,5000,10000,1000,5000,500,10000,500,1000,500,5000,1000	round,sharp,round,round,sharp,sharp,round,round,round,round,sharp,round,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,sharp,sharp	1,0.75,0.25,0.975,0.25,0.75,0,0.75,0.75,0.75,0.25,0.75,0.5,0.725,0.5,0.75,0.275,0.75,0.275,0.75,0.75,0.75,0.725,0.75,0.975,0.25,0.725,0.75,1,0.75	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	44,168,4,136,152,12,81,23,55,69,147,38,43,162,96,150,153,25,167,20,30,28,54,161,115,154,109,22,140,88	5001,4999,500,5000,51,1000,10000,10000,9997,1000,10000,1003,5002,998,502,10000,503,10000,5002,5000,10000,10000,9998,997,10002,501,5003,10000,5000,10000	500,502,500,5000,51,1003,50,1000,10000,1000,503,500,50,998,502,10001,50,10000,49,5003,10001,1002,5000,503,10000,500,999,500,5003,997
A36O4P3Z1ZKNUA	Calvin,Charles,Jake,Nathan,Bob,Ethan,Gary,Victor,Alex,Winston,David,Quinn,Ivan,Steve,Harry,Kenneth,Tom,Daniel,Barry,Patrick,Frank,Zach,Eric,Owen,Fred,George,Matt,Luke,Robert,Albert	M	laptop,watch,laptop,electric kettle,watch,laptop,laptop,laptop,laptop,laptop,electric kettle,electric kettle,watch,watch,watch,electric kettle,electric kettle,laptop,laptop,watch,laptop,laptop,electric kettle,electric kettle,watch,electric kettle,electric kettle,watch,laptop,electric kettle	1000,10000,10000,1000,1000,1000,5000,50,5000,5000,10000,10000,10000,10000,500,1000,50,1000,5000,5000,10000,1000,5000,5000,10000,1000,10000,10000,1000,5000	sharp,round,round,sharp,round,round,round,round,sharp,sharp,sharp,round,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,round,round,round,sharp,sharp	500,50,500,1000,1000,50,5000,50,500,1000,1000,500,10000,500,50,50,50,1000,1000,500,10000,500,500,500,10000,1000,50,1000,1000,50	round,round,sharp,sharp,sharp,sharp,round,round,sharp,round,round,round,round,sharp,sharp,round,round,round,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp	0.25,0.1,0.15,0.75,0.575,0,0.575,0.25,0.325,0.45,0.65,0.7,0.75,0.325,0.525,0.225,0.775,0.65,0.2,0.35,0.775,0.25,0.125,0.25,0.95,0.6,0.175,0.725,0.65,0.225	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	158,81,147,42,72,130,136,121,168,165,53,22,85,87,65,37,1,159,169,108,150,161,44,18,115,9,26,88,162,47	999,10000,10000,999,1000,1000,5000,50,5003,4997,9999,10000,10000,10000,500,1001,50,1002,5002,4997,10000,1003,5002,5000,9997,1000,10000,10000,1001,5001	500,50,498,999,1003,51,5000,50,497,1000,1000,500,10000,497,48,50,50,1000,999,497,9997,502,500,503,10000,1000,51,997,1001,47
A3EG2TYVW9GFVR	Winston,Ethan,Tom,Luke,Quinn,Harry,Fred,Alex,Frank,Bob,Ivan,George,Owen,Jake,Zach,Charles,Calvin,Barry,Gary,Kenneth,Nathan,Matt,Victor,Daniel,Albert,David,Steve,Robert,Eric,Patrick	F	watch,laptop,electric kettle,watch,laptop,watch,watch,laptop,watch,laptop,laptop,laptop,laptop,electric kettle,laptop,electric kettle,electric kettle,watch,watch,electric kettle,laptop,laptop,watch,watch,watch,watch,laptop,watch,electric kettle,electric kettle	1000,10000,5000,5000,10000,5000,10000,5000,500,5000,10000,10000,500,5000,10000,50,10000,5000,5000,10000,1000,5000,500,5000,5000,5000,10000,5000,10000,500	sharp,sharp,round,sharp,sharp,sharp,round,round,sharp,round,sharp,sharp,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp	1000,10000,500,1000,50,50,50,5000,500,1000,50,500,500,50,10000,50,500,50,1000,10000,50,5000,50,50,1000,500,500,500,50,500	sharp,sharp,round,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round	0.75,0.725,0.75,0.625,0.675,0.175,0.1,0.575,0.575,0.225,0.075,0.125,0.925,0.075,0.625,0.5,0.225,0.25,0.25,0.5,0.325,0.5,0.3,0.275,0.3,0.15,0.225,0.325,0.05,0.5	ENGLISH	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	25	102,180,14,105,171,107,86,140,94,139,176,177,154,13,150,32,57,77,109,60,157,136,95,73,75,108,147,78,56,34	998,10003,5000,4998,9997,4998,10000,5000,502,5000,9999,10001,498,5000,10000,52,9999,5000,5001,9999,1002,5000,497,5000,5000,4998,10000,5000,10002,501	998,10003,500,1000,50,47,47,4999,500,1002,52,503,500,50,9999,52,498,53,999,9999,50,5000,51,50,1000,498,501,502,47,500
A2VNG66UWBUJA2	Ethan,Owen,Alex,Robert,Frank,Harry,Bob,Daniel,Tom,Winston,George,Kenneth,Steve,Quinn,Victor,Jake,David,Patrick,Gary,Fred,Nathan,Ivan,Barry,Matt,Charles,Calvin,Albert,Luke,Eric,Zach	M	electric kettle,laptop,electric kettle,laptop,watch,electric kettle,laptop,electric kettle,electric kettle,watch,laptop,watch,laptop,watch,electric kettle,watch,electric kettle,watch,laptop,laptop,watch,electric kettle,electric kettle,watch,watch,electric kettle,electric kettle,laptop,watch,laptop	1000,5000,10000,5000,5000,5000,5000,1000,5000,5000,5000,1000,5000,1000,5000,10000,500,10000,5000,500,5000,5000,50,10000,10000,500,50,10000,10000,1000	round,sharp,round,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,sharp,sharp,round,round,sharp,round,round,round,round,sharp,round,sharp,sharp,sharp,sharp,round,round	50,500,5000,1000,500,500,5000,50,500,1000,50,50,500,1000,50,50,500,50,1000,500,5000,1000,50,5000,1000,50,50,50,50,500	sharp,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,sharp,round,sharp,round,round,sharp,round,round,sharp,sharp,round,sharp,sharp,round,sharp	0.525,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.775,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.375,0.25,0.25,0.25	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	10,164,29,169,104,48,170,40,14,79,137,97,168,102,43,86,4,116,135,124,80,15,31,89,118,33,32,176,81,131	1000,4998,10000,5001,4999,5003,5002,999,5000,5000,5000,999,4997,1001,4997,10000,500,9999,5000,500,5000,5000,47,10000,9997,502,47,10002,10000,1000	51,500,4999,1001,500,501,5002,47,500,1002,52,50,498,1001,50,49,500,48,1000,500,4999,1000,50,4998,1001,50,47,51,50,501
A2WJXHJD56JGUM	Frank,Barry,Patrick,Nathan,Bob,Victor,Fred,Albert,Luke,Charles,Harry,Gary,Kenneth,Jake,Zach,Ivan,David,Winston,Eric,Steve,Tom,Owen,George,Robert,Daniel,Calvin,Quinn,Alex,Ethan,Matt	M	electric kettle,watch,electric kettle,laptop,laptop,watch,laptop,electric kettle,watch,watch,electric kettle,electric kettle,watch,laptop,electric kettle,electric kettle,laptop,electric kettle,watch,laptop,watch,laptop,watch,watch,laptop,laptop,watch,electric kettle,laptop,laptop	500,1000,1000,500,5000,1000,10000,10000,5000,5000,10000,1000,10000,1000,5000,10000,50,1000,10000,50,5000,10000,50,10000,10000,1000,5000,10000,50,5000	round,round,round,sharp,sharp,sharp,round,sharp,sharp,round,round,round,round,round,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,sharp,round,round,sharp,sharp,round,round	500,500,1000,500,500,1000,10000,10000,1000,500,5000,50,50,1000,50,50,50,50,1000,50,50,1000,50,500,50,500,500,50,50,5000	sharp,round,round,round,round,sharp,round,round,round,sharp,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,round,round,sharp	1,0.6,0.85,0.25,0.75,0.55,0.85,0.25,0.075,0,0.075,0.075,0.05,0.675,0.125,0,0.3,0,0,0.4,0,0,0.6,0.075,0.025,0.25,0.25,0,0.65,0.45	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	6,68,9,154,164,102,145,55,105,78,24,10,86,132,47,56,151,7,118,122,107,148,91,117,146,131,108,51,121,140	500,1000,1000,499,5001,1001,10000,9998,4999,5000,10000,1000,10000,1000,4997,9999,53,1000,9998,50,5003,10000,51,10003,10000,1000,5001,10002,50,5000	499,500,1000,500,500,1001,10000,10000,1000,503,5000,51,51,1002,53,52,50,50,1001,47,51,998,50,497,51,503,503,50,50,4997
A2BUKWVUXW6M0K	Quinn,Barry,Daniel,Luke,Victor,Robert,Ethan,Winston,Matt,Eric,Gary,George,Owen,Frank,Charles,Bob,David,Steve,Patrick,Fred,Albert,Tom,Calvin,Nathan,Ivan,Kenneth,Jake,Harry,Zach,Alex	F	laptop,watch,laptop,electric kettle,laptop,electric kettle,laptop,watch,watch,laptop,watch,watch,laptop,watch,watch,watch,watch,watch,laptop,watch,laptop,watch,electric kettle,watch,electric kettle,electric kettle,watch,laptop,laptop,electric kettle	10000,1000,5000,10000,500,50,10000,10000,1000,1000,5000,50,50,5000,5000,1000,500,10000,5000,1000,10000,10000,5000,500,1000,10000,5000,5000,10000,10000	round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,round,round,sharp	500,500,50,500,50,50,1000,500,500,1000,1000,50,50,50,500,500,50,10000,1000,500,5000,5000,50,500,50,500,50,500,10000,500	round,sharp,round,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,round,sharp,round,sharp,round,round,sharp,sharp,round,sharp,round,round,sharp	0.975,0.7,0.925,0.85,0.625,0.5,0.925,1,0.6,0.35,0.875,0.5,0.5,1,0.975,0.625,0.725,0.3,0.675,0.75,0.8,0.6,0.85,0.375,0.75,0.925,1,0.8,0.375,1	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	45	142,71,163,27,125,32,178,112,101,162,79,61,152,107,104,68,65,115,169,98,179,84,13,96,40,52,77,134,145,57	10000,1000,4999,10000,500,51,9998,9998,997,997,5000,50,53,5001,4997,1000,500,9997,4997,999,9997,10000,5000,503,1003,9997,5000,5000,10000,10001	500,501,50,498,49,51,998,500,502,997,999,50,53,52,500,500,48,10000,1003,500,5002,5000,50,503,47,500,47,500,10000,502
AGPBP85B17VXL	Victor,Steve,Harry,Luke,Matt,Robert,David,Albert,Tom,Barry,Fred,Frank,Owen,Jake,Alex,Ivan,George,Charles,Kenneth,Gary,Patrick,Calvin,Winston,Bob,Eric,Nathan,Quinn,Zach,Daniel,Ethan	M	electric kettle,watch,electric kettle,laptop,laptop,electric kettle,electric kettle,watch,watch,electric kettle,watch,watch,laptop,laptop,watch,watch,watch,watch,laptop,watch,electric kettle,electric kettle,laptop,watch,laptop,electric kettle,electric kettle,laptop,watch,watch	1000,10000,500,10000,5000,5000,10000,10000,1000,10000,1000,1000,10000,1000,1000,500,5000,50,5000,5000,5000,500,10000,500,5000,10000,1000,5000,10000,5000	round,round,round,round,sharp,round,sharp,round,sharp,round,sharp,round,sharp,round,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,round	500,5000,500,1000,500,1000,5000,10000,50,10000,500,500,10000,50,1000,50,5000,50,1000,5000,50,50,1000,50,50,1000,500,50,5000,50	round,sharp,sharp,round,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,round	0.7,1,0.6,0.75,0.625,0.7,0.65,0.725,0.8,0.55,0.6,0.625,0.575,0.4,0.6,0.65,0.675,0.675,0.65,0.675,0.675,0.65,0.675,0.65,0.275,0.625,0.6,0.4,1,0.325	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	8,89,6,143,168,19,59,90,97,30,101,68,175,127,102,93,106,62,169,80,47,3,173,95,137,58,11,163,119,73	1000,10000,500,10000,4999,5000,10001,10000,997,10000,1001,1000,10001,1000,999,498,4999,50,5003,5000,4997,500,10001,497,5000,10001,1000,5003,9997,5000	500,5001,498,1000,503,998,5001,9999,50,9997,498,500,10000,50,999,50,5000,47,1002,5003,48,50,1000,48,53,1002,499,50,4999,50
A35NBUVLJDU499	Albert,Victor,Harry,Tom,Charles,Winston,Quinn,Kenneth,Fred,Owen,Daniel,Calvin,Eric,Frank,Matt,Robert,Barry,Alex,Luke,Zach,Steve,Patrick,Ethan,David,Bob,George,Nathan,Ivan,Gary,Jake	M	electric kettle,laptop,laptop,watch,electric kettle,watch,laptop,laptop,laptop,laptop,watch,laptop,laptop,laptop,electric kettle,watch,electric kettle,watch,laptop,electric kettle,electric kettle,watch,laptop,laptop,electric kettle,watch,laptop,electric kettle,watch,laptop	5000,5000,5000,10000,500,500,5000,1000,1000,10000,10000,10000,500,10000,10000,5000,5000,10000,5000,500,1000,1000,10000,10000,10000,1000,500,10000,10000,500	sharp,sharp,sharp,round,sharp,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round,round,round,round,sharp,round,sharp,round,round,sharp,round,round,sharp,round	500,1000,50,1000,50,50,1000,50,500,10000,10000,10000,50,500,500,1000,1000,10000,50,50,50,1000,1000,500,5000,1000,500,5000,500,50	round,round,sharp,round,sharp,round,sharp,sharp,round,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,sharp,sharp,round,round,round,round	1,1,0.25,0.75,0.75,0.375,0.75,0,0.4,0.975,0.975,1,0,0.35,1,1,1,1,0.025,0.525,0.55,0.725,0.75,0.375,1,0.825,0.425,1,0.7,0	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	44,165,167,83,35,63,139,130,158,145,115,180,155,147,57,79,19,90,133,5,40,69,173,142,29,102,124,24,112,123	4998,4998,5003,10000,503,500,5000,1000,1003,10000,9999,9997,501,10000,10003,5000,5000,10000,5000,500,1003,1000,9998,10000,10000,1002,500,10000,9998,500	500,1000,48,1000,47,50,998,51,500,10000,10000,9997,47,498,501,999,998,9999,50,51,52,1000,1000,500,5002,1002,500,5000,500,50
A256YQIKQ2IO3W	Zach,Charles,Victor,Alex,George,Patrick,Fred,Ivan,Barry,Frank,Nathan,Calvin,Luke,Robert,Eric,Ethan,Daniel,Gary,David,Albert,Winston,Steve,Bob,Harry,Matt,Owen,Tom,Kenneth,Jake,Quinn	M	laptop,laptop,electric kettle,laptop,electric kettle,watch,electric kettle,laptop,electric kettle,watch,laptop,electric kettle,laptop,electric kettle,laptop,laptop,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,watch,electric kettle,electric kettle,laptop,watch	10000,5000,50,5000,500,1000,1000,1000,500,1000,1000,10000,1000,5000,5000,10000,500,5000,50,5000,10000,5000,10000,5000,10000,5000,5000,1000,5000,10000	round,round,sharp,sharp,sharp,sharp,round,round,round,round,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,sharp,sharp,round,round,sharp,round,sharp,round,round,round	1000,1000,50,50,500,50,50,500,500,50,1000,500,50,500,5000,50,50,5000,50,1000,5000,1000,500,50,10000,1000,1000,500,50,10000	round,round,sharp,round,round,round,sharp,round,round,round,round,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,sharp,round,round	1,0.75,0.5,0.25,0.75,0.5,0.75,0.75,0.975,0.775,0.75,0.75,0.275,0.775,0.975,0.4,0.375,0.975,0.2,0.8,0.95,0.95,0.95,0.4,1,0.95,0.95,0.75,0.4,1	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	143,135,32,163,34,97,10,128,4,67,159,57,157,48,140,176,125,20,152,79,59,45,27,13,60,75,49,11,133,85	10000,5000,47,4999,498,999,1000,1000,500,1000,997,9997,999,5001,5000,10001,500,5000,51,5000,10002,4998,10000,5000,9999,5000,4997,1000,5000,10000	1000,1000,47,50,500,50,51,500,500,50,1000,503,50,501,5003,48,53,4997,51,999,5002,1000,497,50,9999,1000,1001,502,50,10000
A30N6B1BDL9V8W	Victor,Steve,Harry,Tom,Daniel,David,Quinn,Matt,Alex,Bob,Fred,Zach,Robert,Owen,Charles,Ivan,Luke,Gary,Nathan,Albert,Calvin,Barry,Kenneth,Eric,George,Patrick,Jake,Frank,Ethan,Winston	F	watch,laptop,electric kettle,electric kettle,electric kettle,watch,electric kettle,laptop,watch,laptop,laptop,electric kettle,laptop,watch,laptop,electric kettle,electric kettle,watch,watch,watch,electric kettle,electric kettle,electric kettle,laptop,watch,electric kettle,laptop,watch,electric kettle,electric kettle	500,5000,5000,5000,5000,1000,1000,1000,50,1000,10000,10000,5000,1000,500,5000,10000,5000,5000,500,10000,500,5000,10000,10000,1000,10000,500,5000,50	round,sharp,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,sharp,round,round,sharp,round,sharp,sharp,round,round,sharp,round,round,sharp,round,sharp,round,round,sharp	50,500,5000,5000,500,500,50,1000,50,50,500,50,5000,500,50,500,10000,1000,50,500,1000,50,500,5000,5000,1000,1000,50,1000,50	round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,round,round,round,sharp,round,round,round,round,round,round,round,round,round,sharp,sharp,sharp,round	0.75,0.75,1,1,0.625,0.425,0.2,1,0.2,0.25,0.75,0.25,1,0.75,0.175,0.75,1,1,0.25,0.75,1,0.225,0.75,1,1,1,0.675,0.075,0.75,0.125	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	63,168,20,50,18,101,7,162,92,127,172,26,170,68,123,44,30,105,103,64,23,33,14,144,114,9,178,65,19,31	500,4999,5000,5002,5000,997,1000,1001,52,1000,9998,10000,5001,1000,500,4997,10000,4997,5003,500,10000,498,5000,10000,10003,1000,10003,500,5000,49	50,503,4998,5002,502,503,50,1001,52,50,500,52,5001,500,50,500,10001,1000,50,500,1000,50,500,5000,5000,1000,998,47,999,50
