workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A2STG331R3P3FK	Winston,Tom,Nathan,Steve,Quinn,Fred,Victor,David,Matt,Gary,Frank,Zach,George,Owen,Harry,Barry,Daniel,Eric,Luke,Jake,Charles,Kenneth,Albert,Robert,Bob,Alex,Patrick,Calvin,Ethan,Ivan	F	laptop,watch,watch,electric kettle,electric kettle,watch,laptop,electric kettle,watch,watch,laptop,laptop,watch,laptop,laptop,electric kettle,watch,watch,watch,laptop,watch,watch,electric kettle,electric kettle,watch,watch,laptop,laptop,watch,watch	10000,5000,1000,500,500,500,10000,5000,5000,5000,500,500,10000,10000,5000,1000,1000,1000,10000,10000,1000,5000,5000,500,5000,10000,1000,50,1000,5000	sharp,sharp,round,round,sharp,round,round,round,sharp,sharp,sharp,round,round,round,round,round,sharp,sharp,round,round,sharp,round,sharp,round,sharp,round,round,sharp,sharp,round	500,500,500,500,50,50,50,50,50,5000,500,500,500,10000,500,500,1000,1000,50,5000,500,1000,5000,50,500,500,1000,50,50,50	round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,round,round,sharp,sharp,sharp,round	-0.824833436922,0.669831180319,0.918941949859,0.337683487599,-0.741796513742,-0.326611897842,-1.323054976,-1.24001805282,-1.48912882236,0.918941949859,0.0885727180587,-0.741796513742,0.918941949859,1.66627425848,0.835905026679,1.25108964258,1.41716348894,0.337683487599,-0.907870360102,0.420720410779,-0.658759590562,0.918941949859,1.5832373353,-0.575722667382,-0.907870360102,-0.160538051481,1.08501579622,-1.48912882236,-0.907870360102,-1.07394420646	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	55	172,108,68,6,33,65,146,13,107,106,154,124,87,145,138,11,102,99,86,144,101,79,50,3,104,82,132,152,100,73	10001,4997,1000,500,503,500,10000,5000,5002,4998,497,500,10000,10000,5000,1000,1003,999,10000,10000,999,5000,5001,500,5001,10000,1000,47,1001,5000	500,498,500,498,50,51,47,50,48,5000,500,500,498,10000,502,497,1003,1000,49,5000,502,1003,5001,50,500,500,1003,47,47,50
ALGL826MO4BKZ	Daniel,Victor,Bob,George,Barry,Winston,Albert,Owen,Matt,Robert,Patrick,Ethan,Quinn,Calvin,Fred,Luke,Harry,Kenneth,Tom,Alex,Steve,Nathan,Frank,Gary,Ivan,Eric,Charles,David,Jake,Zach	F	laptop,watch,watch,watch,electric kettle,watch,laptop,laptop,electric kettle,laptop,watch,watch,laptop,electric kettle,laptop,laptop,electric kettle,watch,watch,watch,watch,electric kettle,laptop,electric kettle,watch,electric kettle,laptop,electric kettle,laptop,watch	10000,5000,5000,500,5000,50,10000,1000,5000,1000,5000,10000,10000,10000,5000,5000,500,1000,5000,5000,10000,1000,5000,1000,1000,10000,500,5000,500,10000	round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,round,round,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp	1000,1000,5000,500,50,50,50,500,500,500,500,500,10000,10000,500,50,500,1000,1000,5000,50,50,50,50,1000,500,500,5000,50,50	round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,round,sharp,round,round,sharp,round,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round,round	1.25259948568,0.336063276645,-1.70068385454,-1.80252121109,1.15076212912,-1.80252121109,1.15076212912,0.234225920086,0.947087415999,0.0305512069677,0.539737989763,1.15076212912,-0.784147645505,-1.90435856765,0.234225920086,1.04892477256,-0.784147645505,-0.784147645505,0.539737989763,-0.784147645505,0.743412702881,0.641575346322,1.04892477256,0.336063276645,-0.784147645505,0.641575346322,-0.784147645505,-0.784147645505,-0.17312350615,0.84525005944	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	143,105,110,96,43,92,171,128,48,161,78,82,180,55,164,137,34,72,79,76,116,37,167,40,102,22,126,46,153,111	10000,4998,5003,498,4999,47,9999,1000,4999,999,5000,10000,9999,9997,4999,5000,498,1000,5000,5000,10002,1003,4999,997,1002,10000,500,4997,499,10002	1000,1000,5003,498,50,47,50,500,497,499,501,500,9999,10000,500,48,500,1002,998,5000,52,50,52,47,1002,500,503,5000,50,50
AO0CQ0WT4FT7T	Ethan,Frank,Tom,Luke,Owen,Barry,Steve,Patrick,Fred,Nathan,Zach,Albert,Robert,Ivan,Calvin,Charles,Bob,Winston,Quinn,Victor,Gary,David,Matt,Eric,Alex,Kenneth,George,Jake,Harry,Daniel	M	laptop,electric kettle,watch,laptop,laptop,watch,laptop,laptop,electric kettle,watch,electric kettle,laptop,watch,electric kettle,electric kettle,electric kettle,electric kettle,watch,electric kettle,electric kettle,watch,watch,laptop,electric kettle,watch,laptop,electric kettle,watch,watch,watch	1000,500,1000,500,10000,5000,500,10000,5000,500,5000,10000,5000,10000,10000,500,10000,1000,500,5000,10000,10000,1000,10000,500,5000,5000,10000,1000,5000	sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,round	50,500,1000,500,50,1000,500,500,1000,500,5000,10000,5000,5000,1000,50,500,50,50,50,500,5000,1000,5000,50,1000,5000,5000,50,50	round,sharp,round,round,sharp,round,sharp,sharp,round,round,sharp,sharp,round,round,round,round,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,round,sharp	-0.839088812655,0.800824176247,1.45678937181,0.800824176247,-0.9210844621,-1.00308011155,0.636832877357,-0.0191323182039,-0.511106214874,0.882819825692,1.37479372236,1.6207806707,0.800824176247,0.882819825692,-0.0191323182039,-1.08507576099,-0.9210844621,-1.33106270933,-1.00308011155,-1.00308011155,-0.75709316321,0.308850279577,0.882819825692,0.718828526802,-1.16707141044,-0.265119266539,1.45678937181,0.882819825692,-1.33106270933,-1.33106270933	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	157,36,69,124,176,75,126,177,45,94,20,180,106,54,53,33,52,70,3,43,117,119,132,59,65,169,50,114,67,77	1003,497,1000,500,10001,5000,500,10001,4997,503,5000,9998,5001,10001,9999,498,9998,1000,500,4998,10001,9999,1000,9997,500,4998,5001,10002,1000,5000	50,497,1000,500,52,1000,499,503,1000,500,5003,9998,5000,5000,1000,50,500,51,50,50,502,5003,999,5002,47,1002,5001,5000,50,51
A11LIBFSQBF3IH	Bob,Harry,Victor,Steve,Fred,Quinn,Eric,Winston,Nathan,Patrick,Tom,Ethan,Gary,Daniel,Barry,Ivan,Robert,Alex,Charles,Zach,Matt,Owen,David,Kenneth,Calvin,Jake,Luke,Frank,Albert,George	M	laptop,watch,electric kettle,watch,watch,electric kettle,watch,watch,laptop,laptop,watch,electric kettle,electric kettle,laptop,watch,watch,electric kettle,watch,electric kettle,watch,laptop,watch,watch,watch,electric kettle,laptop,watch,electric kettle,electric kettle,laptop	5000,500,5000,5000,500,5000,500,10000,1000,1000,10000,10000,10000,5000,10000,5000,50,50,10000,10000,10000,1000,10000,10000,10000,5000,5000,500,5000,500	sharp,sharp,round,sharp,round,sharp,sharp,round,round,sharp,round,round,sharp,round,sharp,sharp,sharp,round,round,round,round,sharp,sharp,sharp,round,round,round,round,sharp,sharp	50,50,5000,500,500,1000,500,50,500,500,500,10000,1000,500,5000,50,50,50,1000,10000,50,1000,50,500,5000,50,5000,500,1000,50	round,sharp,sharp,round,sharp,sharp,sharp,round,round,sharp,round,round,sharp,round,round,sharp,round,sharp,round,sharp,round,round,sharp,round,sharp,sharp,round,sharp,round,round	0.733145960934,-0.157314720362,-0.869683265399,0.287915620286,-0.780637197269,1.00028416532,-0.780637197269,0.911238097193,0.733145960934,-0.157314720362,1.00028416532,-0.780637197269,1.00028416532,0.376961688415,-0.246360788492,0.822192029063,-1.7601439467,-1.7601439467,0.733145960934,-1.67109787857,1.00028416532,-1.49300574231,1.00028416532,0.644099892804,0.287915620286,0.822192029063,-1.67109787857,-1.04777540166,1.00028416532,0.822192029063	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	163,95,20,104,66,49,96,81,128,161,82,25,58,134,114,107,31,62,23,90,141,99,116,112,29,137,76,6,45,153	5003,498,5000,4998,500,4998,503,10000,1000,999,10000,10000,10002,5000,10002,5003,52,50,10000,10000,10000,1002,10001,9997,10000,5000,5000,500,4999,498	50,47,4997,500,503,999,503,50,500,497,500,10000,1002,500,5000,53,50,51,1000,10001,50,1000,49,500,5002,48,5000,503,1000,50
AMMHCMSVOYFMG	Victor,Charles,Owen,Steve,Luke,Tom,Ivan,Albert,Frank,Robert,Jake,Daniel,Quinn,Fred,Ethan,Calvin,Nathan,Gary,Kenneth,Eric,Matt,Harry,George,David,Bob,Zach,Winston,Alex,Barry,Patrick	M	electric kettle,electric kettle,laptop,watch,watch,electric kettle,electric kettle,electric kettle,electric kettle,electric kettle,watch,watch,laptop,laptop,laptop,electric kettle,electric kettle,electric kettle,electric kettle,laptop,electric kettle,electric kettle,watch,watch,watch,watch,laptop,laptop,watch,watch	500,50,10000,500,10000,1000,10000,1000,500,5000,5000,10000,5000,10000,10000,500,10000,10000,1000,500,500,10000,10000,5000,5000,5000,5000,5000,500,5000	round,sharp,sharp,round,sharp,sharp,sharp,sharp,round,round,round,sharp,round,round,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,round,sharp	500,50,50,50,10000,500,1000,50,50,50,500,50,50,5000,50,500,500,5000,50,50,500,10000,5000,1000,50,50,50,1000,500,1000	sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,round,round,round,round,sharp,round,sharp,round,round,sharp,round,sharp,round	1.61746339282,1.51444024678,-0.546022674009,-0.546022674009,1.41141710074,-0.23695323589,1.61746339282,-0.649045820048,-0.649045820048,-1.26718469628,-1.37020784232,-1.37020784232,-1.37020784232,0.484208786385,-0.649045820048,0.999324516582,-0.23695323589,-0.33997638193,-0.546022674009,-0.546022674009,1.41141710074,2.02955597698,0.484208786385,-0.133930089851,-0.442999527969,-0.546022674009,-0.546022674009,-0.23695323589,0.999324516582,-0.33997638193	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	6,31,171,65,120,41,58,40,5,17,74,116,133,144,176,34,52,54,7,123,4,60,114,79,103,73,137,165,66,105	500,47,10001,500,10001,1003,10001,998,500,5000,5000,9998,5000,10000,9997,501,10003,9998,1000,500,500,10003,10003,5000,5001,5000,5000,5003,500,4997	498,50,50,49,10001,502,1001,52,47,51,500,52,50,5000,49,500,500,5000,50,50,500,10003,5000,1002,50,50,47,1000,498,1000
A3ORF3CF53JT8O	Fred,Victor,Alex,Jake,David,Ivan,Tom,Frank,Winston,Owen,Quinn,Matt,Bob,Gary,Daniel,Barry,Charles,Calvin,Robert,Albert,Harry,Nathan,Kenneth,Steve,Ethan,Patrick,George,Eric,Luke,Zach	M	electric kettle,laptop,laptop,laptop,electric kettle,laptop,electric kettle,electric kettle,laptop,watch,laptop,electric kettle,electric kettle,watch,watch,laptop,electric kettle,electric kettle,watch,laptop,laptop,electric kettle,watch,laptop,electric kettle,watch,electric kettle,watch,watch,watch	5000,1000,10000,500,10000,10000,5000,5000,5000,500,5000,5000,10000,1000,10000,5000,1000,5000,50,10000,1000,10000,50,500,10000,10000,10000,5000,5000,10000	sharp,sharp,round,sharp,sharp,round,sharp,round,round,round,round,round,sharp,sharp,round,round,round,sharp,sharp,sharp,round,round,sharp,round,round,round,round,round,sharp,sharp	5000,500,500,500,10000,5000,500,50,500,50,1000,1000,5000,50,50,500,50,50,50,50,1000,5000,50,50,500,5000,50,1000,50,5000	sharp,round,round,sharp,sharp,round,round,sharp,round,round,round,sharp,round,sharp,sharp,sharp,round,round,round,round,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round	-0.532052873598,-0.532052873598,1.24145670506,-2.30556245226,1.24145670506,1.0641057472,-2.66026436799,0.88675478933,1.24145670506,-0.532052873598,-0.532052873598,-0.88675478933,0.532052873598,0.177350957866,-0.354701915732,0.177350957866,0.354701915732,-0.354701915732,0.177350957866,0.532052873598,0.709403831464,0.532052873598,-2.12821149439,-0.177350957866,0.177350957866,1.24145670506,0.177350957866,0.177350957866,0.354701915732,0.0	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	50,158,142,156,60,144,44,17,134,63,135,19,54,100,86,138,7,43,91,171,129,24,92,123,27,89,26,75,107,114	4999,1002,10000,497,10003,10000,5001,5000,5000,500,5000,5000,9998,1003,10000,5000,1000,4999,51,10001,1000,10000,48,500,10000,10000,10000,5000,4997,9998	4999,500,500,497,10003,5000,500,52,500,50,1000,997,5000,49,51,502,50,50,50,50,1000,5000,48,50,498,4997,47,1000,52,5000
A280KCPYI7RMS9	Harry,Zach,David,Nathan,Frank,Ivan,Owen,Tom,Calvin,Alex,Steve,Matt,Kenneth,Ethan,Eric,Bob,Victor,George,Daniel,Barry,Jake,Gary,Winston,Fred,Patrick,Luke,Robert,Quinn,Charles,Albert	M	laptop,electric kettle,laptop,electric kettle,watch,watch,laptop,electric kettle,laptop,electric kettle,laptop,electric kettle,laptop,electric kettle,laptop,watch,laptop,watch,laptop,watch,laptop,watch,laptop,electric kettle,electric kettle,electric kettle,electric kettle,watch,watch,watch	1000,10000,5000,10000,10000,5000,5000,1000,5000,10000,1000,5000,50,50,10000,10000,1000,1000,10000,1000,5000,1000,5000,10000,50,1000,10000,500,5000,10000	round,round,sharp,round,sharp,round,round,sharp,sharp,sharp,round,round,sharp,sharp,round,round,sharp,round,round,round,round,sharp,round,sharp,round,sharp,round,round,round,round	1000,500,5000,5000,5000,50,50,1000,500,50,500,500,50,50,50,5000,1000,1000,500,50,500,500,5000,1000,50,500,50,500,5000,500	sharp,round,round,sharp,round,sharp,round,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,round,sharp,sharp,round,sharp	0.352033734205,0.73147129203,-0.470080974417,0.73147129203,0.668231699059,0.73147129203,0.794710885001,-1.1657164971,0.73147129203,0.794710885001,0.225554548263,0.794710885001,-1.73487283383,-1.67163324086,0.794710885001,0.73147129203,-1.54515405492,-1.10247690413,0.668231699059,0.794710885001,0.794710885001,0.541752513117,-1.35543527601,0.73147129203,-1.1657164971,0.288794141234,0.73147129203,-1.73487283383,-1.48191446195,0.794710885001	English 	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	25	132,22,166,29,114,77,133,42,164,51,128,14,152,32,146,84,162,72,147,67,138,98,136,58,2,38,26,66,76,87	1000,10000,5001,10000,9997,5000,5000,1002,5001,10002,1000,5000,49,53,10000,10000,998,1000,10000,1000,5000,1001,5000,9997,50,1002,10000,500,5000,10000	1003,500,5000,4997,5000,48,50,1002,500,50,500,500,49,53,53,5000,998,998,499,50,497,500,5000,997,48,500,47,501,5000,501
A3NNEI7KV2AE4N	Matt,Harry,Victor,Albert,Quinn,Luke,Jake,Calvin,Zach,Robert,Charles,George,Daniel,David,Steve,Owen,Nathan,Barry,Fred,Ivan,Patrick,Frank,Ethan,Bob,Eric,Gary,Tom,Winston,Kenneth,Alex	M	laptop,electric kettle,laptop,laptop,watch,watch,watch,electric kettle,electric kettle,laptop,electric kettle,laptop,watch,laptop,watch,electric kettle,laptop,electric kettle,laptop,watch,watch,watch,watch,watch,laptop,electric kettle,electric kettle,laptop,watch,laptop	1000,10000,5000,500,5000,5000,1000,5000,10000,1000,500,500,500,500,10000,10000,5000,5000,5000,1000,1000,10000,1000,1000,10000,1000,10000,10000,10000,500	round,round,sharp,round,sharp,round,round,sharp,round,sharp,round,sharp,sharp,sharp,round,round,round,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp	50,50,50,50,500,5000,500,50,50,50,500,500,500,50,50,500,1000,500,5000,50,50,10000,50,1000,5000,50,500,5000,50,50	sharp,sharp,round,round,round,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,sharp,round,round	-0.729205262536,-0.729205262536,-0.729205262536,-0.519864038841,-0.729205262536,1.36420697441,0.00348902039491,-0.729205262536,-0.729205262536,-0.624534650688,1.36420697441,1.36420697441,1.36420697441,-0.729205262536,-0.729205262536,-0.729205262536,-0.415193426994,-0.729205262536,1.46887758626,-0.624534650688,-0.729205262536,1.46887758626,-0.624534650688,1.88756003364,1.46887758626,-0.729205262536,-0.519864038841,1.5735481981,-0.624534650688,-0.624534650688	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	130,26,163,123,104,80,71,43,21,160,6,156,94,155,81,27,139,14,170,100,97,120,70,69,174,40,57,179,111,153	1000,10000,4997,500,4998,5000,1000,5002,10000,999,500,498,502,503,10000,10000,5000,5000,5002,1001,998,10002,1000,1000,10002,998,10001,10002,10003,497	51,47,50,50,500,4999,503,50,50,52,497,498,500,53,50,503,1003,500,5002,49,50,10002,48,1000,5000,53,499,5002,50,50
A1ZIFC5AFQCDZT	Patrick,Winston,George,Bob,Matt,Owen,Gary,Albert,Frank,Nathan,Fred,Harry,Steve,Calvin,Daniel,Quinn,David,Eric,Victor,Barry,Ivan,Robert,Alex,Charles,Zach,Jake,Luke,Kenneth,Tom,Ethan	F	laptop,watch,electric kettle,electric kettle,electric kettle,watch,laptop,watch,watch,electric kettle,electric kettle,watch,watch,electric kettle,laptop,laptop,laptop,watch,laptop,electric kettle,watch,laptop,electric kettle,laptop,laptop,watch,laptop,watch,watch,watch	1000,500,50,5000,10000,5000,10000,10000,5000,500,50,5000,500,5000,1000,5000,1000,10000,5000,5000,10000,10000,10000,10000,10000,50,500,1000,10000,5000	sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,round,round,round,round,round,round,sharp,sharp,sharp,round,sharp,sharp,round,round,round,sharp,round,round	50,50,50,5000,50,500,50,10000,5000,50,50,5000,50,50,500,1000,1000,50,1000,50,5000,500,5000,500,5000,50,500,500,50,500	round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,sharp,round,round	1.68632341094,-1.31603281032,0.935734355626,1.68632341094,-0.565443755004,0.185145300311,-1.31603281032,1.68632341094,0.935734355626,-0.565443755004,0.935734355626,0.935734355626,-1.31603281032,-0.565443755004,-0.565443755004,-0.565443755004,0.185145300311,-0.565443755004,-0.86567937713,-0.940738282662,0.935734355626,-0.86567937713,1.23596997775,-1.31603281032,0.935734355626,-0.565443755004,-0.565443755004,0.560439827969,-1.01579718819,0.6354987335	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	65	157,95,31,50,56,104,176,115,76,5,2,110,65,13,131,139,132,86,169,43,119,142,59,177,144,62,126,101,81,74	1001,503,48,4998,10002,5002,9998,9999,5000,500,50,4998,500,5000,1000,5000,1000,10000,5003,5001,10001,10000,10001,9998,10000,50,500,998,10000,5000	50,48,50,4998,49,500,53,10000,5000,48,49,4998,48,50,499,1003,998,51,1003,50,5003,500,4997,501,5000,51,499,503,50,500
A333VIE924FFIR	Luke,Matt,Winston,Ethan,David,Bob,Gary,Charles,Patrick,Eric,Robert,Nathan,Fred,Calvin,Alex,Victor,Ivan,Steve,Frank,Owen,Jake,Daniel,Quinn,Harry,Albert,Kenneth,Zach,George,Tom,Barry	F	watch,watch,laptop,laptop,watch,watch,laptop,laptop,laptop,watch,watch,watch,laptop,laptop,watch,electric kettle,laptop,electric kettle,laptop,laptop,electric kettle,laptop,laptop,watch,laptop,laptop,electric kettle,laptop,watch,laptop	10000,1000,10000,500,1000,500,10000,10000,5000,5000,5000,1000,10000,1000,10000,50,1000,1000,1000,10000,10000,5000,5000,10000,500,5000,10000,5000,10000,1000	round,sharp,sharp,sharp,sharp,round,round,round,sharp,round,sharp,round,sharp,round,sharp,sharp,sharp,sharp,round,sharp,round,round,round,round,sharp,sharp,round,round,round,round	5000,1000,10000,500,500,50,1000,500,1000,50,500,50,50,1000,500,50,1000,50,500,5000,500,500,5000,1000,50,5000,50,50,1000,500	sharp,sharp,sharp,round,round,sharp,round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,sharp,sharp,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,round	-0.01573359086,2.06110040266,1.11708495106,1.11708495106,-0.770945952138,-0.770945952138,-0.770945952138,-0.770945952138,-0.676544406978,-0.770945952138,-0.770945952138,-0.770945952138,-0.770945952138,1.11708495106,-0.770945952138,1.11708495106,1.11708495106,1.11708495106,-0.770945952138,-0.770945952138,-0.770945952138,-0.770945952138,1.0226834059,-0.770945952138,-0.770945952138,1.11708495106,-0.770945952138,-0.770945952138,1.11708495106,1.77789576718	continental portuguese	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	89,102,180,154,98,65,143,142,169,77,104,70,171,129,117,32,159,40,131,174,22,138,136,88,155,170,21,137,83,128	10000,997,10002,503,1001,500,10000,10000,4997,5000,4999,1000,9999,1000,10003,52,998,997,1000,10002,10000,5000,5000,10000,498,4999,10000,5000,10000,1000	4997,997,10002,500,500,53,1000,500,1003,49,500,52,50,1000,497,52,1000,51,503,5000,500,498,5000,998,49,4999,50,51,1000,500
AT7O7V14MGQMP	Winston,Calvin,Robert,Charles,Steve,Alex,Eric,Kenneth,Zach,Bob,Quinn,Victor,Patrick,Gary,Ethan,Harry,Ivan,Frank,Tom,Matt,Fred,Barry,David,George,Daniel,Owen,Albert,Nathan,Jake,Luke	M	electric kettle,electric kettle,laptop,watch,laptop,electric kettle,electric kettle,watch,watch,laptop,electric kettle,watch,laptop,watch,watch,laptop,electric kettle,watch,watch,laptop,laptop,watch,electric kettle,electric kettle,laptop,laptop,watch,laptop,laptop,laptop	10000,5000,10000,10000,500,5000,5000,10000,5000,10000,1000,5000,500,500,5000,10000,10000,10000,500,5000,1000,50,500,5000,10000,1000,1000,1000,10000,5000	round,sharp,round,round,sharp,round,round,round,round,sharp,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,sharp,round,round,sharp,sharp,round,sharp,sharp,round,round,round	500,500,10000,10000,500,5000,500,500,5000,50,1000,50,500,500,500,50,500,5000,500,500,1000,50,500,50,1000,500,500,50,500,5000	sharp,sharp,round,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,sharp,round,round,sharp,round,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,round,round	1.32138771956,0.525661538073,-0.848774593586,-0.848774593586,-0.848774593586,-1.5721620313,0.598000281845,1.24904897579,0.598000281845,0.670339025616,-0.848774593586,0.525661538073,-0.776435849815,-0.848774593586,0.453322794302,-1.5721620313,1.03203274447,1.32138771956,-1.49982328753,1.32138771956,-0.848774593586,-0.776435849815,-0.848774593586,-0.848774593586,1.17671023202,0.598000281845,0.598000281845,0.598000281845,1.32138771956,-0.921113337358	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	27,48,145,85,156,20,18,82,76,176,42,77,126,94,104,146,52,119,96,168,132,61,36,43,143,161,101,130,142,136	10000,5002,10000,10000,502,5000,5000,10000,5000,10003,1002,5000,500,501,5002,10000,9999,10003,498,4999,1000,50,497,4998,10000,1002,998,1000,10000,5000	503,501,10000,10000,502,5001,497,500,5000,53,1002,47,499,500,500,49,500,5003,498,502,997,50,497,50,1000,499,503,51,500,5000
AD8DTHGGFIIRC	George,Harry,Steve,Winston,Tom,Kenneth,Owen,Jake,Calvin,Fred,Quinn,Albert,Gary,Daniel,Victor,Bob,Charles,Eric,David,Ethan,Robert,Frank,Patrick,Zach,Matt,Alex,Luke,Nathan,Barry,Ivan	M	laptop,watch,electric kettle,electric kettle,laptop,electric kettle,laptop,electric kettle,laptop,electric kettle,electric kettle,electric kettle,laptop,electric kettle,laptop,electric kettle,laptop,laptop,electric kettle,electric kettle,laptop,laptop,electric kettle,electric kettle,laptop,electric kettle,watch,watch,watch,watch	1000,10000,1000,1000,500,5000,5000,5000,5000,1000,10000,10000,500,1000,10000,5000,1000,5000,1000,500,5000,10000,500,50,10000,50,1000,10000,5000,10000	round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,round,round,round,sharp,round,round,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,round,round,round,sharp,round	500,5000,500,50,50,5000,1000,1000,50,50,1000,500,500,50,50,50,500,1000,50,500,50,10000,500,50,500,50,500,1000,5000,10000	sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,round,sharp,round,sharp,sharp,round,round,sharp,round,round,sharp,round,round,round,round,sharp,sharp,round,sharp,sharp,round	1.06145723086,1.41267469695,1.29560220825,-0.694630099605,-0.109267656118,0.476094787369,-0.811702588302,-0.343412633512,-0.811702588302,-0.928775076999,-1.39706503179,-1.16292005439,0.00780483257983,-1.27999254309,-1.51413752049,-1.27999254309,0.476094787369,0.593167276067,-0.226340144815,0.944384742159,-0.928775076999,1.76389216304,1.06145723086,-0.343412633512,-1.27999254309,0.476094787369,0.593167276067,1.06145723086,1.41267469695,0.476094787369	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	8	25	131,114,38,40,155,50,139,49,163,7,28,22,156,10,141,13,161,165,37,6,133,175,34,31,147,2,68,88,110,85	1000,10003,999,1003,501,4999,5000,4998,5003,1000,10000,10000,501,1000,10000,5000,998,4999,1003,500,5000,10003,498,51,10000,50,1000,10000,5001,10000	502,5000,500,53,48,4999,999,999,50,50,1001,500,501,52,50,50,498,1000,50,502,50,10000,500,50,499,51,500,1002,5001,10000
